0,00 14.246,61 0,00 2.792.905,21 100.322,95 55.528,71 0,00 16.054.276,29 0,00 0,00 4.353,97 59.378,41 128.885,83 0,00 12.298,87 456.682,10 19.678.878,94
0,00 13.966,72 0,00 2.729.479,17 101.425,40 56.138,91 0,00 15.750.093,12 0,00 0,00 3.772,98 59.378,41 128.398,27 0,00 12.033,52 444.357,31 19.299.043,82
0,00 13.862,33 0,00 2.637.145,12 101.425,40 56.138,91 0,00 15.314.388,66 0,00 0,00 3.144,15 59.378,41 126.494,38 0,00 11.644,81 426.827,06 18.750.449,24
0,00 25.340,20 0,00 2.491.987,86 99.220,50 54.918,50 0,00 14.700.309,68 0,00 0,00 2.460,64 59.378,41 121.882,00 0,00 11.024,16 387.616,74 17.954.138,69
0,00 12.628,31 0,00 2.434.433,60 100.322,95 55.528,71 0,00 14.411.242,58 0,00 0,00 1.865,99 59.378,41 121.353,05 0,00 10.785,03 389.259,99 17.596.798,62
0,00 12.374,12 0,00 2.376.700,51 101.425,40 56.138,91 0,00 14.138.788,77 0,00 0,00 1.257,66 59.378,41 120.782,71 0,00 10.544,03 378.298,75 17.255.689,27
0,00 12.517,58 0,00 2.343.678,14 103.630,30 57.359,32 0,00 13.751.909,74 0,00 0,00 642,50 59.378,41 118.878,82 0,00 10.416,64 375.597,30 16.834.008,76
0,00 23.945,76 0,00 2.116.967,07 97.015,60 53.698,09 0,00 13.216.702,00 0,00 0,00 0,00 0,00 114.432,00 0,00 9.428,80 375.560,18 16.007.749,49
0,00 11.174,93 0,00 2.112.496,41 100.322,95 55.528,71 0,00 12.937.260,10 0,00 0,00 0,00 0,00 113.820,27 0,00 9.425,39 388.499,59 15.728.528,36
0,00 11.158,83 0,00 2.104.646,40 103.630,30 57.359,32 0,00 12.683.149,38 0,00 0,00 0,00 0,00 113.167,16 228.332,62 9.406,57 389.715,10 15.700.565,68
0,00 10.740,55 0,00 1.963.930,78 100.322,95 55.528,71 0,00 10.898.415,48 976.606,30 452.717,70 0,00 0,00 107.853,20 246.554,79 8.796,80 362.203,00 15.183.670,26
0,00 23.270,75 0,00 1.900.733,89 93.919,29 51.988,03 0,00 11.134.098,62 486.532,64 225.792,84 0,00 0,00 100.162,62 236.928,48 8.497,45 341.893,25 14.603.817,86
0,00 9.871,41 0,00 1.836.170,35 90.729,07 50.222,11 0,00 10.895.864,43 476.122,39 220.961,60 0,00 0,00 96.132,18 231.858,97 8.206,33 344.068,77 14.260.207,59
0,00 9.567,93 0,00 1.772.988,26 87.607,11 48.493,98 0,00 10.668.273,46 466.177,23 216.346,19 0,00 0,00 92.181,61 227.015,94 7.920,72 332.415,51 13.928.987,93
0,00 9.476,26 0,00 1.711.125,90 84.550,36 46.801,95 0,00 10.363.765,36 452.870,98 210.170,95 0,00 0,00 87.360,54 220.536,15 7.643,75 321.674,08 13.515.976,27
0,00 22.398,58 0,00 1.651.029,31 81.580,86 45.158,22 0,00 10.011.734,88 437.488,11 203.031,98 0,00 0,00 81.844,60 213.045,10 7.375,05 299.345,44 13.054.032,12
0,00 8.703,27 0,00 1.592.974,04 78.712,22 43.570,32 0,00 9.712.400,43 424.407,93 196.961,66 0,00 0,00 77.489,02 206.675,40 7.114,79 303.295,62 12.652.304,70
0,00 8.513,86 0,00 1.553.540,84 76.763,74 42.491,76 0,00 9.511.961,48 415.649,25 192.896,87 0,00 0,00 74.129,73 202.410,15 6.935,58 297.185,14 12.382.478,40
0,00 8.425,87 0,00 1.497.777,49 74.008,36 40.966,54 0,00 9.233.032,67 403.460,75 187.240,37 0,00 0,00 70.079,53 196.474,68 6.686,01 287.949,90 12.006.102,15
0,00 21.587,15 0,00 1.412.265,67 69.783,04 38.627,66 0,00 8.875.301,50 387.828,78 179.985,79 0,00 0,00 64.768,47 188.862,32 6.304,75 259.360,78 11.504.675,91
0,00 7.663,45 0,00 1.376.492,10 68.015,39 37.649,20 0,00 8.637.687,76 377.445,64 175.167,13 0,00 0,00 61.850,99 183.806,01 6.143,43 267.506,53 11.199.427,63
0,00 7.492,87 0,00 1.340.980,42 66.260,68 36.677,90 0,00 8.375.168,53 365.974,20 169.843,40 0,00 0,00 59.011,40 178.219,72 5.983,55 261.670,97 10.867.283,64
0,00 7.608,30 0,00 1.291.881,46 63.834,60 35.334,97 0,00 8.068.141,44 352.557,87 163.617,07 0,00 0,00 55.652,37 171.686,33 5.764,94 253.021,59 10.469.100,94
0,00 21.703,97 0,00 1.217.526,29 60.160,55 33.301,24 0,00 7.707.462,75 336.797,11 156.302,72 0,00 0,00 51.319,86 164.011,25 5.434,35 225.128,95 9.979.149,04
0,00 7.608,30 0,00 1.186.360,93 58.620,61 32.448,81 0,00 7.524.648,26 328.808,56 152.595,35 0,00 0,00 48.905,72 160.121,04 5.293,57 234.078,85 9.739.490,01
0,00 7.608,30 0,00 1.155.285,03 57.085,08 31.598,84 0,00 7.366.983,97 321.919,02 149.398,02 0,00 0,00 46.553,01 156.766,02 5.152,39 228.819,49 9.527.169,17
0,00 7.772,21 0,00 1.112.096,49 54.951,04 30.417,57 0,00 7.155.404,95 312.673,54 145.107,32 0,00 0,00 43.781,10 152.263,72 4.959,01 221.077,39 9.240.504,35
0,00 22.220,27 0,00 1.046.884,24 51.728,77 28.633,91 0,00 6.883.371,26 300.786,34 139.590,64 0,00 0,00 40.242,71 146.474,96 4.668,25 194.357,05 8.858.958,40
0,00 7.772,21 0,00 1.018.601,53 50.331,26 27.860,33 0,00 6.716.674,84 293.502,12 136.210,14 0,00 0,00 38.210,64 12.956,35 4.540,44 203.987,76 8.510.647,62
0,00 7.772,21 0,00 990.418,82 48.938,69 27.089,49 0,00 6.552.956,24 286.348,02 132.890,02 0,00 0,00 37.544,69 0,00 4.412,82 198.425,06 8.286.796,07
0,00 7.940,23 0,00 972.698,18 48.063,08 26.604,81 0,00 6.347.360,78 277.364,00 128.720,67 0,00 0,00 36.592,74 0,00 4.333,29 196.320,01 8.045.997,79
0,00 22.749,49 0,00 904.848,04 44.710,46 24.749,00 0,00 6.120.443,85 267.448,29 124.118,93 0,00 0,00 35.253,40 0,00 4.030,64 167.442,98 7.715.795,08
0,00 7.940,23 0,00 869.357,28 42.956,79 23.778,27 0,00 5.926.065,52 258.954,44 120.177,06 0,00 0,00 34.311,80 0,00 3.871,76 175.227,37 7.462.640,52
0,00 7.940,23 0,00 834.993,68 41.258,81 22.838,37 0,00 5.786.313,96 252.847,64 117.342,98 0,00 0,00 34.688,86 0,00 3.716,76 166.852,07 7.268.793,34
0,00 8.112,44 0,00 801.440,45 39.600,87 21.920,64 0,00 5.607.553,84 245.036,27 113.717,83 0,00 0,00 34.688,86 0,00 3.566,73 158.847,23 7.034.485,14
0,00 23.291,93 0,00 768.923,80 37.994,15 21.031,26 0,00 5.384.388,97 235.284,51 109.192,18 0,00 0,00 33.934,75 0,00 3.421,94 137.196,99 6.754.660,50
0,00 8.112,44 0,00 737.701,23 36.451,38 20.177,27 0,00 5.250.469,85 229.432,58 106.476,38 0,00 0,00 34.311,80 0,00 3.281,47 145.217,55 6.571.631,95
0,00 8.112,44 0,00 707.255,21 34.946,98 19.344,53 0,00 5.122.439,07 223.837,95 103.879,99 0,00 0,00 34.688,86 0,00 3.144,22 137.759,02 6.395.408,26
0,00 8.288,95 0,00 684.997,23 33.847,16 18.735,74 0,00 4.957.690,52 216.638,84 100.538,99 0,00 0,00 34.688,86 0,00 3.044,61 132.741,63 6.191.212,53
0,00 23.847,93 0,00 641.673,63 31.706,45 17.550,77 0,00 4.756.097,58 207.829,73 96.450,81 0,00 0,00 33.934,75 0,00 2.851,88 107.808,62 5.919.752,16
0,00 8.288,95 0,00 621.224,05 30.696,00 16.991,44 0,00 4.598.546,38 200.945,13 93.255,76 0,00 0,00 34.311,80 0,00 2.760,02 118.623,59 5.725.643,13
0,00 8.288,95 0,00 601.091,97 29.701,23 16.440,80 0,00 4.359.097,07 190.481,79 88.399,87 0,00 0,00 34.688,86 0,00 2.671,08 113.696,63 5.444.558,25
0,00 8.469,88 0,00 575.537,00 28.438,50 15.741,83 0,00 4.112.462,07 179.704,45 83.398,26 0,00 0,00 34.688,86 0,00 2.558,79 107.684,99 5.148.684,63
0,00 24.417,84 0,00 539.440,36 26.654,89 14.754,53 0,00 3.864.215,51 168.856,68 78.363,97 0,00 0,00 33.934,75 0,00 2.399,80 83.806,00 4.836.844,33
0,00 8.469,88 0,00 523.026,63 25.843,85 14.305,59 0,00 3.749.181,80 163.829,99 76.031,16 0,00 0,00 34.311,80 0,00 2.326,09 95.899,13 4.693.225,94
0,00 8.469,88 0,00 506.794,80 25.041,80 13.861,63 0,00 3.662.606,65 160.046,87 74.275,47 0,00 0,00 34.688,86 0,00 2.252,48 92.085,64 4.580.124,08
0,00 8.655,34 0,00 485.322,97 23.980,84 13.274,34 0,00 3.552.171,02 155.221,11 72.035,90 0,00 0,00 34.688,86 0,00 2.156,42 87.172,57 4.434.679,37
0,00 25.001,99 0,00 459.449,67 22.702,38 12.566,66 0,00 3.434.866,13 150.095,17 69.657,03 0,00 0,00 34.311,80 0,00 2.040,83 65.220,39 4.275.912,07
0,00 8.655,34 0,00 439.531,84 21.718,20 12.021,88 0,00 3.331.104,99 145.561,07 67.552,81 0,00 0,00 34.311,80 0,00 1.951,55 77.125,55 4.139.535,02
0,00 8.655,34 0,00 424.833,44 20.991,92 11.619,85 0,00 3.244.399,10 141.772,24 65.794,47 0,00 0,00 34.688,86 0,00 1.885,05 73.645,39 4.028.285,65
0,00 8.845,43 0,00 414.635,36 20.488,01 11.340,92 0,00 3.139.082,81 137.170,17 63.658,72 0,00 0,00 34.688,86 0,00 1.839,21 71.933,62 3.903.683,10
0,00 25.600,74 0,00 370.566,69 18.310,49 10.135,57 0,00 3.008.609,27 131.468,80 61.012,79 0,00 0,00 33.934,75 0,00 1.643,51 44.667,88 3.705.950,50
0,00 13.034,26 0,00 365.753,56 18.072,66 10.003,93 0,00 63.074.853,79 2.756.215,48 1.279.120,21 0,00 0,00 34.311,80 3.725.000,00 1.621,33 56.248,84 71.334.235,85
