IMPORTES INICIALES DE LOS PRESTAMOS ASOCIADOS
CON RANGO DE SEGUNDA HIPOTECA,,,,
INTERVALO,IMPORTE
(MILES),% SALDOS OP-
ERACION,Nº DE PRESTA-
MOS,% Nº
PRESTAMOS
4.570 20.000 231,03 0,73 16 2,38
20.000 30.000 872,85 2,78 35 5,22
30.000 40.000 2147,99 6,84 60 8,95
40.000 50.000 16162,32 51,53 359 53,58
50.000 60.000 7396,35 23,58 138 20,59
60.000 70.000 2561,71 8,16 40 5,97
70.000 80.000 594,17 1,89 8 1,19
80.000 90.000 422,96 1,34 5 0,74
90.000 144.240 970,16 3,09 9 1,34,,,,
TOTALES 31.359.579,22 € 100 670 100,,,,
