FECHA DE FORMALIZACION DE LOS PRESTAMOS
ASOCIADOS NO HIPOTECARIOS,,,,
INTERVALO,IMPORTE(MILES),% Saldo Vivo,Nº préstamos,% Nº
préstamos
16/12/1999 - 30/04/2001 42,19 0,04 3 0,07
1/07/2001 - 31/08/2001 11,95 0,01 1 0,02
1/11/2001 - 31/12/2001 32,10 0,03 2 0,04
1/03/2002 - 30/04/2002 9,43 0,01 2 0,04
1/09/2002 - 31/10/2002 10,56 0,01 1 0,02
1/11/2002 - 31/12/2002 30,45 0,03 2 0,04
1/01/2003 - 28/02/2003 25,29 0,02 1 0,02
1/03/2003 - 30/04/2003 37,37 0,04 2 0,04
1/05/2003 - 30/06/2003 78,67 0,08 5 0,12
1/07/2003 - 31/08/2003 37,63 0,04 2 0,04
1/09/2003 - 31/10/2003 82,14 0,09 4 0,09
1/11/2003 - 31/12/2003 59,32 0,06 4 0,09
1/01/2004 - 29/02/2004 114,74 0,13 6 0,14
1/03/2004 - 30/04/2004 197,76 0,22 12 0,29
1/05/2004 - 30/06/2004 142,44 0,16 9 0,22
1/07/2004 - 31/08/2004 311,36 0,35 15 0,37
1/09/2004 - 31/10/2004 140,07 0,16 10 0,24
1/11/2004 - 31/12/2004 549,82 0,62 31 0,77
1/01/2005 - 28/02/2005 474,69 0,54 22 0,54
1/03/2005 - 30/04/2005 335,14 0,38 19 0,47,,,,
