Elaborado con datos a 1/09/2005,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAM 5
(División por Vencimiento Residual),
,,
,VENCIMIENTO
VENCIMIENTO VENCIMIENTO INICIAL RESIDUAL TIPO ACTUAL
SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
RESIDUAL NUM PONDERADO POR PONDERADO POR PONDERADO POR
EUROS ACTUAL % ACTUAL ACTUAL
MESES SALDO INICIAL (meses) SALDO ACTUAL SALDO ACTUAL
(meses),
,0 - 12 2 5 .089,11 0,00 48 11 3,100 3,103 4,000
24 - 36 1 2 4.255,73 0,00 65 29 3,750 3,750 3,750
36 - 48 12 5 53.539,80 0,02 94 43 3,370 2,810 4,000
48 - 60 20 8 53.091,93 0,03 90 52 3,260 2,693 4,000
60 - 72 30 1 .452.338,57 0,06 99 65 3,320 2,750 4,000
72 - 84 38 1 .923.541,74 0,08 120 79 3,260 2,750 4,000
84 - 96 68 3 .462.827,95 0,14 125 89 3,240 2,683 4,000
96 - 108 151 8 .156.135,84 0,33 136 104 3,340 2,716 4,950
108 - 120 261 1 5.561.190,37 0,63 139 112 3,310 2,250 5,900
120 - 132 125 7 .230.638,48 0,29 164 127 3,420 2,593 5,750
132 - 144 182 1 1.701.222,92 0,47 169 136 3,300 2,250 4,250
144 - 156 168 1 1.488.619,14 0,46 190 150 3,350 2,627 5,000
156 - 168 497 3 4.333.382,73 1,38 190 165 3,340 2,500 4,500
168 - 180 869 6 7.823.662,89 2,73 193 171 3,280 2,500 4,500
180 - 192 197 1 2.701.284,43 0,51 225 186 3,490 2,693 4,250
192 - 204 216 1 5.338.374,37 0,62 234 198 3,370 2,683 4,250
204 - 216 307 2 3.821.005,57 0,96 243 210 3,280 2,500 4,191
216 - 228 1.131 9 7.037.506,27 3,91 247 225 3,250 2,593 4,500
228 - 240 1.869 167.303.556,91 6,74 249 231 3,230 2,500 4,250
240 - 252 214 1 8.317.084,07 0,74 275 246 3,460 2,750 4,200
252 - 264 166 1 4.918.099,45 0,60 287 257 3,390 2,500 4,172
264 - 276 315 2 8.339.874,44 1,14 299 271 3,300 2,683 4,441
276 - 288 1.161 113.861.613,76 4,59 303 285 3,290 2,593 4,419
288 - 300 1.951 197.561.458,33 7,96 307 291 3,230 1,850 4,500
300 - 312 177 1 8.163.035,99 0,73 342 306 3,250 2,603 4,250
312 - 324 1.048 105.841.164,77 4,27 358 321 3,320 2,593 4,250
324 - 336 2.508 279.562.213,60 11,27 360 330 3,250 2,500 4,500
336 - 348 5.773 698.640.276,80 28,16 361 343 3,240 2,400 4,941
348 - 360 3.608 439.117.870,04 17,70 362 350 3,210 2,300 4,500
360 - 372 8 9 50.211,58 0,04 383 365 3,330 3,000 4,312
372 - 384 6 8 13.302,92 0,03 391 378 3,170 2,960 3,500
384 - 396 3 4 14.211,94 0,02 397 386 3,120 2,703 3,301
396 - 408 12 2 .008.196,64 0,08 420 407 3,160 2,693 3,617
408 - 420 550 8 1.071.606,63 3,27 421 411 3,120 2,250 4,000
420 - 432 1 2 00.000,00 0,01 445 420 3,350 3,350 3,350,
,TOTALES 23.645 2.480.551.485,71 100 327 307 3,250 1,850 5,900,
64,,
