Cartera de préstamos hipotecarios al día 23.10.2006
Clasificación por fecha formalización,,
Intervalo de fechas,Préstamos
%,Principal pendiente
(euros) %
01/01/1996 a 30/06/1996,20 0,19,673.454,30 0,07
01/07/1996 a 31/12/1996,35 0,34,919.527,18 0,09
01/01/1997 a 30/06/1997,123 1,18,2.759.302,90 0,28
01/07/1997 a 31/12/1997,132 1,27,3.724.451,81 0,38
01/01/1998 a 30/06/1998,134 1,28,4.444.207,16 0,45
01/07/1998 a 31/12/1998,143 1,37,6.949.795,75 0,71
01/01/1999 a 30/06/1999,64 0,61,2.948.540,09 0,30
01/07/1999 a 31/12/1999,88 0,84,3.838.771,77 0,39
01/01/2000 a 30/06/2000,153 1,47,6.360.110,06 0,65
01/07/2000 a 31/12/2000,71 0,68,4.571.255,68 0,46
01/01/2001 a 30/06/2001,113 1,08,7.333.715,47 0,74
01/07/2001 a 31/12/2001,196 1,88,12.339.594,22 1,25
01/01/2002 a 30/06/2002,336 3,22,25.784.408,69 2,62
01/07/2002 a 31/12/2002,375 3,59,31.837.100,14 3,23
01/01/2003 a 30/06/2003,607 5,82,52.999.957,96 5,38
01/07/2003 a 31/12/2003,650 6,23,52.650.731,88 5,35
01/01/2004 a 30/06/2004,586 5,62,51.613.048,58 5,24
01/07/2004 a 31/12/2004,588 5,64,56.548.566,94 5,74
01/01/2005 a 30/06/2005,1.357 13,01,139.864.763,18 14,21
01/07/2005 a 31/12/2005,3.025 29,00,332.541.054,28 33,78
01/01/2006 a 30/06/2006,1.636 15,68,183.757.963,80 18,67
Total,10 .432 100 ,00,984.4 60.321,84 10 0,00
A ntigüedad media p onderada Meses 2 3,35
Antigüedad máxima Meses 129,47
Antigüedad mínima Meses 4,04,,
