Cartera de préstamos hipotecarios al día 25.10.2016
Clasificación por Deudor,,
,Préstamos
hipotecarios
N.º %,Principal pendiente
(euros) %
Deudor 1,1 0,01,1.007.739,94 0,05
Deudor 2,2 0,01,956.221,97 0,05
Deudor 3,1 0,01,947.633,38 0,05
Deudor 4,1 0,01,924.756,65 0,05
Deudor 5,1 0,01,797.617,53 0,04
Deudor 6,1 0,01,757.922,18 0,04
Deudor 7,1 0,01,733.761,38 0,04
Deudor 8,1 0,01,727.525,73 0,04
Deudor 9,1 0,01,660.757,71 0,04
Deudor 10,1 0,01,652.475,19 0,04
Resto: 16.104 deudores,16.134 99,93,1.846.475.836,72 99,56
Total deudores: 16.114 16.145 100,00 1.854.642.248,38 100,00,,
