Elab,,
,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAM 6
(División por Saldo Actual),
,,
,VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
SALDO ACTUAL SALDO PONDERADO SALDO ACTUAL Min. TIPO Máx. TIPO
SALDO ACTUAL EUROS NUM PONDERADO PONDERADO
EUROS ACTUAL % POR SALDO MEDIO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses),
,0,00 - 15.000,00 261 26.035,48 0,00 77 32 3,780 8.482,84 2,693 4,422
15.000,00 - 30.000,00 14 367.477,16 0,02 228 204 3,260 26.697,82 2,710 3,633
30.000,00 - 45.000,00 748 30.042.982,64 1,69 243 213 3,530 40.377,47 2,500 4,950
45.000,00 - 60.000,00 1513 80.039.683,92 4,50 271 248 3,480 53.280,79 2,250 4,723
60.000,00 - 75.000,00 1739 118.068.971,01 6,64 297 277 3,450 68.147,71 2,470 4,500
75.000,00 - 90.000,00 1880 155.653.639,31 8,75 316 298 3,430 83.026,21 2,353 4,500
90.000,00 - 105.000,00 1729 168.211.001,51 9,45 328 311 3,420 97.472,23 2,643 4,500
105.000,00 - 120.000,00 1777 200.724.520,12 11,28 338 321 3,390 113.133,79 2,300 4,750
120.000,00 - 135.000,00 1202 153.118.669,64 8,60 341 326 3,380 127.529,26 2,603 5,000
135.000,00 - 150.000,00 1236 176.278.168,40 9,91 346 331 3,310 142.756,82 2,350 4,283
150.000,00 - 165.000,00 900 141.553.381,28 7,95 351 337 3,280 157.394,33 2,350 4,200
165.000,00 - 180.000,00 871 150.171.895,46 8,44 362 348 3,290 172.520,75 2,400 4,115
180.000,00 - 195.000,00 643 120.485.159,26 6,77 362 348 3,280 187.481,59 2,350 4,283
195.000,00 - 210.000,00 635 128.579.632,81 7,23 366 352 3,260 202.578,58 2,300 4,721
210.000,00 - 225.000,00 448 97.267.413,23 5,47 355 338 3,200 217.205,33 2,220 4,115
225.000,00 - 240.000,00 252 58.331.180,06 3,28 356 339 3,180 231.542,37 2,500 4,063
240.000,00 - 255.000,00 1 243.000,00 0,01 340 299 4,000 243.000,00 4,000 4,000
285.000,00 - 300.000,00 1 292.000,00 0,02 433 419 3,250 292.000,00 3,250 3,250,
,TOTAL 15.850 1 .779.454.811,29 100 337 321 3,350 135.915,18 2,220 5,000,
71,,
