Elaborado con datos a 6 de febrero de 2007,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAM 8
(División por Vida Actual),
,,
,VENCIMIENTO VENCIMIENTO
INICIAL RESIDUAL TIPO ACTUAL
SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
Vida Actual (meses) NUM PONDERADO POR PONDERADO POR PONDERADO POR
EUROS ACTUAL % ACTUAL ACTUAL
SALDO INICIAL SALDO ACTUAL SALDO ACTUAL
(meses) (meses),
,Inferior a 12 2 3 0.351,73 0,00 49 10 4,420 3,971 4,614
12 - 24 4 1 80.639,52 0,01 50 17 4,310 3,664 4,799
24 - 36 5 1 92.520,20 0,01 86 32 4,390 4,005 4,750
36 - 48 16 1 .015.991,33 0,05 92 43 4,290 3,323 5,049
48 - 60 24 1 .360.783,62 0,06 117 54 4,300 3,414 5,250
60 - 72 38 1 .925.901,10 0,09 124 67 4,290 3,533 5,250
72 - 84 52 2 .962.025,97 0,13 127 78 4,330 3,533 5,348
84 - 96 109 6 .970.546,27 0,31 140 90 4,330 3,000 5,250
96 - 108 249 1 4.196.145,13 0,64 138 102 4,300 3,414 5,264
108 - 120 178 1 2.602.752,81 0,56 153 114 4,300 2,950 5,265
120 - 132 163 1 0.350.267,40 0,46 168 126 4,310 3,200 5,500
132 - 144 197 1 3.168.239,34 0,59 184 137 4,250 2,659 5,250
144 - 156 309 2 3.870.144,80 1,07 198 151 4,350 2,818 5,500
156 - 168 817 6 0.700.130,66 2,72 193 162 4,280 3,283 5,500
168 - 180 361 2 7.827.815,34 1,25 208 172 4,240 2,800 5,500
180 - 192 247 1 9.613.685,86 0,88 231 186 4,400 3,383 5,500
192 - 204 356 2 9.609.688,86 1,33 245 198 4,390 3,364 5,799
204 - 216 688 6 8.413.035,46 3,07 251 211 4,390 3,000 5,914
216 - 228 1.617 1 58.085.119,17 7,08 251 222 4,280 3,000 5,598
228 - 240 576 5 4.549.924,94 2,44 263 232 4,140 2,800 5,414
240 - 252 258 2 3.005.619,99 1,03 285 246 4,330 3,000 5,500
252 - 264 462 4 6.530.682,18 2,09 298 258 4,330 3,250 5,414
264 - 276 828 9 5.425.813,66 4,28 306 270 4,370 2,918 5,750
276 - 288 1.874 2 05.314.987,02 9,20 310 282 4,340 2,970 5,598
288 - 300 647 6 9.326.468,60 3,11 319 291 3,940 2,820 5,598
300 - 312 416 4 4.983.766,87 2,02 354 306 4,360 3,000 5,500
312 - 324 657 8 5.667.047,00 3,84 358 318 4,230 3,283 5,215
324 - 336 1.541 2 10.931.578,23 9,45 361 330 4,290 2,623 5,448
336 - 348 3.347 4 39.723.821,88 19,70 364 342 4,310 2,934 5,598
348 - 360 757 9 5.277.627,85 4,27 373 350 3,990 2,750 5,515
360 - 372 81 7 .781.523,01 0,35 387 366 4,400 3,483 5,248
372 - 384 67 7 .314.334,15 0,33 398 377 4,400 3,250 5,265
384 - 396 277 4 3.139.971,11 1,93 419 393 4,530 3,333 5,364
396 - 408 1.821 2 85.520.942,05 12,79 422 403 4,340 3,000 5,921
408 - 420 447 6 3.510.586,01 2,85 429 410 4,080 2,700 5,515
456 - 468 1 1 54.623,09 0,01 480 466 4,350 4,350 4,350
Superior a 468 2 4 05.118,16 0,02 480 468 3,730 3,000 4,621,
,TOTAL 19.491 2.231.640.220 100 332 303 4,290 2,623 5,921,
,,
,,
