Año originación de
los préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal (mill. €),,,44,061,,,0,000,,,0,000,,,0,000,,,0,000,,,0,032,,,0,000,,,0,082,,,0,426,,,0,604,,,0,826,,,1,578,,,4,312,,,17,920,,,18,281,,
Trimestres
naturales desde
constitución del
Fondo,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,
,26,,,1,82%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 , 6 8 %,,,1 , 5 8%,
,27,,,2,52%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,3 , 7 3 %,,,2 , 2 6%,
,28,,,2,52%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,3 , 7 3 %,,,2 , 2 6%,
,29,,,2,60%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,3 , 9 2 %,,,2 , 2 6%,
,30,,,2,74%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 2 8 %,,,2 , 2 6%,
,31,,,2,74%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 2 8 %,,,2 , 2 6%,
,32,,,2,74%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 2 8 %,,,2 , 2 6%,
,33,,,2,88%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 2 8 %,,,2 , 5 8%,
,34,,,2,88%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 2 8 %,,,2 , 5 8%,
,35,,,2,88%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 2 8 %,,,2 , 5 8%,
,36,,,2,99%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 5 6 %,,,2 , 5 8%,
,37,,,2,99%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,4 , 5 6 %,,,2 , 5 8%,
,38,,,3,06%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,4 , 5 6 %,,,2 , 5 8%,
,39,,,3,06%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,4 , 5 6 %,,,2 , 5 8%,
,40,,,3,06%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,4 , 5 6 %,,,2 , 5 8%,
,41,,,3,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 0 2 %,,,2 , 5 8%,
,42,,,3,41%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 0 2 %,,,2 , 9 8%,
,43,,,3,41%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 0 2 %,,,2 , 9 8%,
,44,,,3,73%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 0 2 %,,,3 , 7 5%,
,45,,,4,18%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 4 6%,
,46,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,47,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,48,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
