Año originación de
los préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal titulizado
,15,,,0,00%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,00%,
,16,,,0,00%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,00%,
,17,,,0,00%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,00%,
,18,,,0,17%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,46%,
,19,,,0,17%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,46%,
,20,,,0,17%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,46%,
,21,,,0,17%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,46%,
,22,,,0,17%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 ,00%,,,0 , 00%,,,0 ,46%,
,23,,,1,11%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,0 , 75%,,,0 ,46%,
,24,,,1,11%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,0 , 75%,,,0 ,46%,
,25,,,1,11%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,0 , 75%,,,0 ,46%,
,26,,,1,50%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,1 , 68%,,,0 ,46%,
,27,,,1,50%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,1 , 68%,,,0 ,46%,
,28,,,1,50%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,1 , 68%,,,0 ,46%,
,29,,,1,83%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,2 , 47%,,,0 ,46%,
,30,,,1,83%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,2 , 47%,,,0 ,46%,
,31,,,2,81%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,4 , 82%,,,0 ,46%,
,32,,,2,81%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,4 , 82%,,,0 ,46%,
,33,,,2,81%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,4 , 82%,,,0 ,46%,
,34,,,3,55%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,0 ,46%,
,35,,,3,55%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,0 ,46%,
,36,,,3,55%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,0 ,46%,
,37,,,3,55%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,0 ,46%,
,38,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,39,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,40,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,41,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,42,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,43,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,44,,,3,89%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,1 ,36%,
,45,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,46,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,47,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,48,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,49,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,50,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,51,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,52,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,53,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,54,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,55,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,56,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,57,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,58,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,59,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,60,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,61,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,62,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
,63,,,4,19%,,,0 , 0 0%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,0 , 00%,,,4 ,94%,,,6 , 58%,,,2 ,14%,
