Fecha Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
29/01/2007
30/04/2007
30/07/2007
29/10/2007
28/01/2008
28/04/2008
28/07/2008
28/10/2008
28/01/2009
28/04/2009
28/07/2009
28/10/2009
28/01/2010
28/04/2010
28/07/2010
28/10/2010
28/01/2011
28/04/2011
28/07/2011
28/10/2011
30/01/2012
30/04/2012
30/07/2012
29/10/2012
28/01/2013
29/04/2013
29/07/2013
28/10/2013
28/01/2014
28/04/2014
28/07/2014
28/10/2014
28/01/2015
28/04/2015
28/07/2015
28/10/2015
28/01/2016
28/04/2016
28/07/2016
28/10/2016
30/01/2017
28/04/2017
28/07/2017
30/10/2017
29/01/2018
30/04/2018
30/07/2018
29/10/2018
28/01/2019
29/04/2019
29/07/2019
28/10/2019
28/01/2020
28/04/2020
28/07/2020
28/10/2020
28/01/2021
28/04/2021
28/07/2021
28/10/2021
28/01/2022
28/04/2022
28/07/2022
28/10/2022
30/01/2023
28/04/2023
28/07/2023
30/10/2023
29/01/2024,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
3.473,16
3.368,16
3.266,16
3.167,06
3.070,79
2.977,28
2.886,43
2.798,19
2.712,47
2.629,21
2.548,34
2.469,80
2.393,51
2.319,41
2.247,45
2.177,57
2.109,70
2.043,79
1.979,80
1.917,65
1.857,30
1.798,71
1.741,82
1.686,58
1.632,95
1.580,89
1.530,34
1.481,27
1.433,64
1.387,40
1.342,52
1.298,96
1.256,68
1.215,64
1.175,82
1.137,17
1.099,66
1.063,26
1.027,94
20.695,50
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,1.128,36
1.045,24
1.045,24
1.045,24
1.045,24
1.045,24
1.045,24
1.056,72
1.056,72
1.033,75
1.045,24
1.056,72
1.056,72
1.033,75
1.045,24
1.056,72
1.056,72
1.033,75
1.045,24
1.056,72
1.079,69
1.045,24
1.008,93
973,73
939,59
906,49
874,39
843,27
822,03
775,24
755,50
736,02
709,09
668,14
650,55
633,19
609,44
580,05
558,00
542,54
532,96
479,55
476,49
472,78
439,48
421,85
404,79
388,26
372,27
356,78
341,80
327,30
316,71
299,69
286,55
276,85
264,43
246,93
238,17
229,56
218,69
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000,00
1.128,36
1.045,24
1.045,24
1.045,24
1.045,24
1.045,24
1.045,24
1.056,72
1.056,72
1.033,75
1.045,24
1.056,72
1.056,72
1.033,75
1.045,24
1.056,72
1.056,72
1.033,75
1.045,24
1.056,72
1.079,69
4.518,39
4.377,10
4.239,89
4.106,65
3.977,28
3.851,67
3.729,70
3.620,22
3.487,71
3.384,71
3.284,36
3.178,88
3.061,65
2.969,96
2.880,64
2.787,01
2.689,75
2.601,80
2.522,33
2.450,60
2.336,86
2.275,20
2.214,59
2.126,06
2.054,81
1.985,67
1.918,60
1.853,54
1.790,42
1.729,20
1.669,82
1.615,67
1.556,37
1.502,19
1.452,67
1.401,60
1.346,58
1.301,44
1.257,50
20.914,19
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
3,47%
3,37%
3,27%
3,17%
3,07%
2,98%
2,89%
2,80%
2,71%
2,63%
2,55%
2,47%
2,39%
2,32%
2,25%
2,18%
2,11%
2,04%
1,98%
1,92%
1,86%
1,80%
1,74%
1,69%
1,63%
1,58%
1,53%
1,48%
1,43%
1,39%
1,34%
1,30%
1,26%
1,22%
1,18%
1,14%
1,10%
1,06%
1,03%
20,70%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
96,53%
93,16%
89,89%
86,73%
83,65%
80,68%
77,79%
74,99%
72,28%
69,65%
67,10%
64,63%
62,24%
59,92%
57,67%
55,50%
53,39%
51,34%
49,36%
47,44%
45,59%
43,79%
42,05%
40,36%
38,73%
37,15%
35,62%
34,13%
32,70%
31,31%
29,97%
28,67%
27,41%
26,20%
25,02%
23,89%
22,79%
21,72%
20,70%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
96.526,84
93.158,68
89.892,52
86.725,46
83.654,67
80.677,39
77.790,95
74.992,77
72.280,29
69.651,08
67.102,74
64.632,94
62.239,44
59.920,02
57.672,57
55.495,00
53.385,30
51.341,51
49.361,71
47.444,06
45.586,76
43.788,05
42.046,23
40.359,65
38.726,70
37.145,81
35.615,47
34.134,20
32.700,56
31.313,15
29.970,63
28.671,67
27.414,99
26.199,35
25.023,53
23.886,37
22.786,71
21.723,45
20.695,50
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,44.136,79,144.136,79,100,00%,,
