Fecha Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
29/01/2007
30/04/2007
30/07/2007
29/10/2007
28/01/2008
28/04/2008
28/07/2008
28/10/2008
28/01/2009
28/04/2009
28/07/2009
28/10/2009
28/01/2010
28/04/2010
28/07/2010
28/10/2010
28/01/2011
28/04/2011
28/07/2011
28/10/2011
30/01/2012
30/04/2012
30/07/2012
29/10/2012
28/01/2013
29/04/2013
29/07/2013
28/10/2013
28/01/2014
28/04/2014
28/07/2014
28/10/2014
28/01/2015
28/04/2015
28/07/2015
28/10/2015
28/01/2016
28/04/2016
28/07/2016
28/10/2016
30/01/2017
28/04/2017
28/07/2017
30/10/2017
29/01/2018
30/04/2018
30/07/2018
29/10/2018
28/01/2019
29/04/2019
29/07/2019
28/10/2019
28/01/2020
28/04/2020
28/07/2020
28/10/2020
28/01/2021
28/04/2021
28/07/2021
28/10/2021
28/01/2022
28/04/2022
28/07/2022
28/10/2022
30/01/2023
28/04/2023
28/07/2023
30/10/2023
29/01/2024,2.661,67
3.846,74
3.687,41
3.541,12
3.430,76
3.353,99
3.235,30
3.120,65
3.009,91
2.902,95
2.799,63
2.699,85
2.603,48
2.510,41
2.420,53
2.333,72
2.249,90
2.168,95
2.090,79
1.805,67
1.740,38
1.677,33
1.616,46
1.557,69
1.500,96
1.446,18
1.393,30
1.342,26
1.292,99
1.245,43
1.199,52
1.155,21
1.112,44
1.071,17
1.031,34
992,90
955,81
920,02
885,48
852,16
820,01
788,99
759,07
730,20
702,36
675,50
649,59
624,60
600,51
577,27
554,86
533,25
512,41
492,32
9.516,60
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,986,81
889,47
854,32
820,62
788,26
756,91
726,27
704,36
675,53
633,64
614,15
595,04
570,10
534,18
517,17
500,49
478,93
448,19
433,35
418,79
410,85
381,84
366,51
351,74
337,51
323,79
310,58
297,84
288,72
270,75
262,38
254,18
243,51
228,16
220,91
213,81
204,64
193,68
185,27
179,13
174,98
156,56
154,69
152,63
141,08
134,66
128,49
122,56
116,85
111,36
106,09
101,02
97,20
91,46
86,96
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000
3.648,47
4.736,21
4.541,73
4.361,75
4.219,02
4.110,91
3.961,57
3.825,01
3.685,44
3.536,59
3.413,79
3.294,89
3.173,58
3.044,59
2.937,70
2.834,22
2.728,83
2.617,14
2.524,14
2.224,47
2.151,23
2.059,17
1.982,97
1.909,43
1.838,46
1.769,97
1.703,88
1.640,10
1.581,70
1.516,18
1.461,90
1.409,39
1.355,96
1.299,34
1.252,25
1.206,71
1.160,45
1.113,70
1.070,75
1.031,29
994,99
945,56
913,76
882,83
843,44
810,16
778,08
747,16
717,36
688,63
660,94
634,26
609,61
583,78
9.603,56
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,2,66%
3,85%
3,69%
3,54%
3,43%
3,35%
3,24%
3,12%
3,01%
2,90%
2,80%
2,70%
2,60%
2,51%
2,42%
2,33%
2,25%
2,17%
2,09%
1,81%
1,74%
1,68%
1,62%
1,56%
1,50%
1,45%
1,39%
1,34%
1,29%
1,25%
1,20%
1,16%
1,11%
1,07%
1,03%
0,99%
0,96%
0,92%
0,89%
0,85%
0,82%
0,79%
0,76%
0,73%
0,70%
0,68%
0,65%
0,62%
0,60%
0,58%
0,55%
0,53%
0,51%
0,49%
9,52%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,97,34%
93,49%
89,80%
86,26%
82,83%
79,48%
76,24%
73,12%
70,11%
67,21%
64,41%
61,71%
59,11%
56,60%
54,18%
51,84%
49,59%
47,42%
45,33%
43,53%
41,79%
40,11%
38,49%
36,93%
35,43%
33,99%
32,59%
31,25%
29,96%
28,71%
27,51%
26,36%
25,25%
24,18%
23,14%
22,15%
21,20%
20,28%
19,39%
18,54%
17,72%
16,93%
16,17%
15,44%
14,74%
14,06%
13,41%
12,79%
12,19%
11,61%
11,05%
10,52%
10,01%
9,52%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
97.338,33
93.491,60
89.804,19
86.263,07
82.832,31
79.478,31
76.243,01
73.122,36
70.112,45
67.209,50
64.409,87
61.710,02
59.106,53
56.596,12
54.175,59
51.841,87
49.591,97
47.423,02
45.332,23
43.526,56
41.786,18
40.108,85
38.492,39
36.934,69
35.433,74
33.987,56
32.594,25
31.251,99
29.959,01
28.713,58
27.514,07
26.358,86
25.246,41
24.175,24
23.143,90
22.151,00
21.195,19
20.275,17
19.389,69
18.537,53
17.717,52
16.928,53
16.169,46
15.439,26
14.736,90
14.061,41
13.411,82
12.787,21
12.186,70
11.609,44
11.054,58
10.521,33
10.008,92
9.516,60
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,20.348,99,120.348,99,100,00%,,
