Fecha Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
29/01/2007
30/04/2007
30/07/2007
29/10/2007
28/01/2008
28/04/2008
28/07/2008
28/10/2008
28/01/2009
28/04/2009
28/07/2009
28/10/2009
28/01/2010
28/04/2010
28/07/2010
28/10/2010
28/01/2011
28/04/2011
28/07/2011
28/10/2011
30/01/2012
30/04/2012
30/07/2012
29/10/2012
28/01/2013
29/04/2013
29/07/2013
28/10/2013
28/01/2014
28/04/2014
28/07/2014
28/10/2014
28/01/2015
28/04/2015
28/07/2015
28/10/2015
28/01/2016
28/04/2016
28/07/2016
28/10/2016
30/01/2017
28/04/2017
28/07/2017
30/10/2017
29/01/2018
30/04/2018
30/07/2018
29/10/2018
28/01/2019
29/04/2019
29/07/2019
28/10/2019
28/01/2020
28/04/2020
28/07/2020
28/10/2020
28/01/2021
28/04/2021
28/07/2021
28/10/2021
28/01/2022
28/04/2022
28/07/2022
28/10/2022
30/01/2023
28/04/2023
28/07/2023
30/10/2023
29/01/2024,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
3.983,20
3.839,16
3.700,09
3.565,81
3.436,17
3.311,01
3.190,18
3.073,54
2.960,94
2.852,25
2.747,33
2.646,06
2.548,32
2.453,98
2.362,93
2.275,07
2.190,28
2.108,45
2.029,50
1.953,32
1.879,81
1.808,89
1.740,47
1.674,46
1.610,78
1.549,35
1.490,10
1.432,96
1.377,84
1.324,68
1.273,42
1.223,98
1.176,31
1.130,35
1.086,03
20.993,01
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,1.054,86
976,99
976,99
976,99
976,99
976,99
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
969,00
900,56
864,41
829,58
796,01
763,66
732,49
702,46
680,93
638,57
618,83
599,49
574,32
538,12
521,02
504,27
482,64
456,79
436,96
422,47
412,69
369,25
364,84
359,97
332,74
317,61
303,05
289,05
275,59
262,64
250,20
238,24
229,24
215,71
205,10
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000
1.054,86
976,99
976,99
976,99
976,99
976,99
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
4.970,92
4.808,16
4.600,65
4.430,22
4.265,75
4.107,02
3.953,84
3.806,03
3.663,40
3.533,18
3.385,90
3.264,89
3.147,81
3.028,30
2.901,06
2.796,09
2.694,55
2.591,09
2.486,29
2.390,28
2.302,28
2.221,57
2.109,72
2.039,30
1.970,75
1.882,10
1.807,71
1.736,00
1.666,89
1.600,27
1.536,06
1.474,18
1.414,55
1.359,59
1.301,74
21.198,11
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
3,98%
3,84%
3,70%
3,57%
3,44%
3,31%
3,19%
3,07%
2,96%
2,85%
2,75%
2,65%
2,55%
2,45%
2,36%
2,28%
2,19%
2,11%
2,03%
1,95%
1,88%
1,81%
1,74%
1,67%
1,61%
1,55%
1,49%
1,43%
1,38%
1,32%
1,27%
1,22%
1,18%
1,13%
1,09%
20,99%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
96,02%
92,18%
88,48%
84,91%
81,48%
78,16%
74,97%
71,90%
68,94%
66,09%
63,34%
60,69%
58,15%
55,69%
53,33%
51,05%
48,86%
46,76%
44,73%
42,77%
40,89%
39,08%
37,34%
35,67%
34,06%
32,51%
31,02%
29,59%
28,21%
26,88%
25,61%
24,39%
23,21%
22,08%
20,99%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
96.016,80
92.177,64
88.477,56
84.911,75
81.475,58
78.164,56
74.974,38
71.900,84
68.939,90
66.087,66
63.340,33
60.694,27
58.145,95
55.691,97
53.329,04
51.053,97
48.863,69
46.755,24
44.725,74
42.772,42
40.892,61
39.083,72
37.343,26
35.668,80
34.058,02
32.508,67
31.018,56
29.585,61
28.207,77
26.883,09
25.609,67
24.385,69
23.209,38
22.079,04
20.993,01
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,37.119,04,137.119,04,100,00%,,
