Fecha Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
29/01/2007
30/04/2007
30/07/2007
29/10/2007
28/01/2008
28/04/2008
28/07/2008
28/10/2008
28/01/2009
28/04/2009
28/07/2009
28/10/2009
28/01/2010
28/04/2010
28/07/2010
28/10/2010
28/01/2011
28/04/2011
28/07/2011
28/10/2011
30/01/2012
30/04/2012
30/07/2012
29/10/2012
28/01/2013
29/04/2013
29/07/2013
28/10/2013
28/01/2014
28/04/2014
28/07/2014
28/10/2014
28/01/2015
28/04/2015
28/07/2015
28/10/2015
28/01/2016
28/04/2016
28/07/2016
28/10/2016
30/01/2017
28/04/2017
28/07/2017
30/10/2017
29/01/2018
30/04/2018
30/07/2018
29/10/2018
28/01/2019
29/04/2019
29/07/2019
28/10/2019
28/01/2020
28/04/2020
28/07/2020
28/10/2020
28/01/2021
28/04/2021
28/07/2021
28/10/2021
28/01/2022
28/04/2022
28/07/2022
28/10/2022
30/01/2023
28/04/2023
28/07/2023
30/10/2023
29/01/2024,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
4.755,97
4.542,68
4.338,63
4.143,44
3.956,73
3.778,13
3.607,30
3.443,91
3.287,65
3.138,21
2.995,30
2.858,64
2.727,96
2.603,01
2.483,55
2.369,34
2.260,15
2.155,77
2.056,00
1.960,63
1.869,48
1.782,37
1.699,11
1.619,56
1.543,54
1.470,90
1.401,50
1.335,20
1.271,87
1.211,37
1.153,58
20.178,52
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,1.054,86
976,99
976,99
976,99
976,99
976,99
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
940,75
876,40
843,75
812,10
789,82
727,70
692,46
658,81
626,69
596,03
566,77
538,84
517,82
481,41
462,49
444,17
421,85
391,85
376,12
360,88
342,42
321,28
304,68
292,03
282,81
250,86
245,72
240,34
220,25
208,41
197,14
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000
1.054,86
976,99
976,99
976,99
976,99
976,99
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
5.743,69
5.483,42
5.215,04
4.987,19
4.768,82
4.567,95
4.335,00
4.136,37
3.946,46
3.764,90
3.591,33
3.425,41
3.266,80
3.120,83
2.964,96
2.831,83
2.704,33
2.577,62
2.447,85
2.336,75
2.230,37
2.124,79
2.020,40
1.924,24
1.835,57
1.753,71
1.652,36
1.580,92
1.512,21
1.431,62
1.362,00
20.375,66
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
4,76%
4,54%
4,34%
4,14%
3,96%
3,78%
3,61%
3,44%
3,29%
3,14%
3,00%
2,86%
2,73%
2,60%
2,48%
2,37%
2,26%
2,16%
2,06%
1,96%
1,87%
1,78%
1,70%
1,62%
1,54%
1,47%
1,40%
1,34%
1,27%
1,21%
1,15%
20,18%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
95,24%
90,70%
86,36%
82,22%
78,26%
74,48%
70,88%
67,43%
64,15%
61,01%
58,01%
55,15%
52,43%
49,82%
47,34%
44,97%
42,71%
40,55%
38,50%
36,54%
34,67%
32,89%
31,19%
29,57%
28,02%
26,55%
25,15%
23,82%
22,54%
21,33%
20,18%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
95.244,03
90.701,35
86.362,72
82.219,28
78.262,55
74.484,43
70.877,13
67.433,22
64.145,57
61.007,36
58.012,06
55.153,43
52.425,47
49.822,45
47.338,90
44.969,56
42.709,41
40.553,64
38.497,64
36.537,00
34.667,52
32.885,15
31.186,04
29.566,48
28.022,95
26.552,05
25.150,54
23.815,34
22.543,47
21.332,10
20.178,52
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,30.774,53,130.774,53,100,00%,,
