Fecha Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
23/10/2006
29/01/2007
30/04/2007
30/07/2007
29/10/2007
28/01/2008
28/04/2008
28/07/2008
28/10/2008
28/01/2009
28/04/2009
28/07/2009
28/10/2009
28/01/2010
28/04/2010
28/07/2010
28/10/2010
28/01/2011
28/04/2011
28/07/2011
28/10/2011
30/01/2012
30/04/2012
30/07/2012
29/10/2012
28/01/2013
29/04/2013
29/07/2013
28/10/2013
28/01/2014
28/04/2014
28/07/2014
28/10/2014
28/01/2015
28/04/2015
28/07/2015
28/10/2015
28/01/2016
28/04/2016
28/07/2016
28/10/2016
30/01/2017
28/04/2017
28/07/2017
30/10/2017
29/01/2018
30/04/2018
30/07/2018
29/10/2018
28/01/2019
29/04/2019
29/07/2019
28/10/2019
28/01/2020
28/04/2020
28/07/2020
28/10/2020
28/01/2021
28/04/2021
28/07/2021
28/10/2021
28/01/2022
28/04/2022
28/07/2022
28/10/2022
30/01/2023
28/04/2023
28/07/2023
30/10/2023
29/01/2024,0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
3.473,16
3.368,16
3.266,16
3.167,06
3.070,79
2.977,28
2.886,43
2.798,19
2.712,47
2.629,21
2.548,34
2.469,80
2.393,51
2.319,41
2.247,45
2.177,57
2.109,70
2.043,79
1.979,80
1.917,65
1.857,30
1.798,71
1.741,82
1.686,58
1.632,95
1.580,89
1.530,34
1.481,27
1.433,64
1.387,40
1.342,52
1.298,96
1.256,68
1.215,64
1.175,82
1.137,17
1.099,66
1.063,26
1.027,94
20.695,50
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,1.054,86
976,99
976,99
976,99
976,99
976,99
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
1.009,19
976,99
943,05
910,15
878,24
847,30
817,29
788,21
768,36
724,62
706,17
687,96
662,79
624,52
608,07
591,84
569,64
542,18
521,57
507,11
498,16
448,24
445,38
441,91
410,79
394,31
378,35
362,91
347,96
333,49
319,48
305,93
296,03
280,12
267,84
258,78
247,16
230,80
222,62
214,57
204,41
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,-100.000,00
1.054,86
976,99
976,99
976,99
976,99
976,99
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
987,72
966,25
976,99
987,72
1.009,19
4.450,14
4.311,22
4.176,31
4.045,30
3.918,09
3.794,57
3.674,64
3.566,55
3.437,09
3.335,38
3.236,30
3.132,58
3.018,02
2.927,48
2.839,30
2.747,21
2.651,88
2.565,36
2.486,91
2.415,80
2.305,54
2.244,09
2.183,72
2.097,37
2.027,26
1.959,24
1.893,25
1.829,23
1.767,13
1.706,88
1.648,45
1.594,99
1.536,80
1.483,48
1.434,59
1.384,33
1.330,46
1.285,88
1.242,51
20.899,91
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00,0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
3,47%
3,37%
3,27%
3,17%
3,07%
2,98%
2,89%
2,80%
2,71%
2,63%
2,55%
2,47%
2,39%
2,32%
2,25%
2,18%
2,11%
2,04%
1,98%
1,92%
1,86%
1,80%
1,74%
1,69%
1,63%
1,58%
1,53%
1,48%
1,43%
1,39%
1,34%
1,30%
1,26%
1,22%
1,18%
1,14%
1,10%
1,06%
1,03%
20,70%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
100,00%
96,53%
93,16%
89,89%
86,73%
83,65%
80,68%
77,79%
74,99%
72,28%
69,65%
67,10%
64,63%
62,24%
59,92%
57,67%
55,50%
53,39%
51,34%
49,36%
47,44%
45,59%
43,79%
42,05%
40,36%
38,73%
37,15%
35,62%
34,13%
32,70%
31,31%
29,97%
28,67%
27,41%
26,20%
25,02%
23,89%
22,79%
21,72%
20,70%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%
0,00%,100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
100.000,00
96.526,84
93.158,68
89.892,52
86.725,46
83.654,67
80.677,39
77.790,95
74.992,77
72.280,29
69.651,08
67.102,74
64.632,94
62.239,44
59.920,02
57.672,57
55.495,00
53.385,30
51.341,51
49.361,71
47.444,06
45.586,76
43.788,05
42.046,23
40.359,65
38.726,70
37.145,81
35.615,47
34.134,20
32.700,56
31.313,15
29.970,63
28.671,67
27.414,99
26.199,35
25.023,53
23.886,37
22.786,71
21.723,45
20.695,50
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
,100.000,00,41.255,00,141.255,00,100,00%,,
