CARTERA OPERACIONES DE DÍA 22 DE JUNIO DE 2017
CLASIFICACIÓN POR POTENCIALES PERIODOS DE CARENCIA DE PRINCIPAL E INTERESES
Meses Operaciones % Operaciones Importe % Importe
SIN PERIODO DE ESPERA POTENCIAL 308.992 95,49% 2.658.675.298,82 90,77%
1 103 0,03% 1.932.367,61 0,07%
2 5 0,00% 181.305,02 0,01%
3 17 0,01% 127.449,05 0,00%
4 7 0,00% 174.805,94 0,01%
5 9 0,00% 242.665,10 0,01%
6 54 0,02% 992.415,20 0,03%
7 3 0,00% 87.228,37 0,00%
8 2 0,00% 11.071,35 0,00%
9 2 0,00% 14.711,26 0,00%
10 4 0,00% 157.649,03 0,01%
12 14.388 4,45% 266.419.328,09 9,10%
Total general 323.586 100,00% 2.929.016.294,84 100,00%
Mínimo 1
Máximo 12
Ponderado 11,87
