CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 4
(División por Fecha de Próxima Revisión de Tipo de Interés)

VENCIMIENTO VENCIMIENTO
FECHA DE TIPO ACTUAL
INICIAL RESIDUAL
PRÓXIMA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
REVISIÓN DE TIPO EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
(año-mes) ACTUAL
INICIAL (meses) ACTUAL (meses)
200607 264 26.097.487,05 1,68 303 276 4,05 3,65 5,51
200608 161 15.439.595,76 1,00 305 279 4,19 3,79 5,29
200609 1868 198.626.283,40 12,81 321 295 3,40 2,47 5,25
200610 1718 186.519.791,85 12,03 324 300 3,56 2,47 5,11
200611 1918 215.017.290,03 13,87 328 305 3,72 2,66 6,50
200612 1918 214.847.787,99 13,86 326 303 3,82 2,35 6,00
200701 1915 207.377.918,67 13,38 321 295 3,92 3,00 7,00
200702 1440 143.998.214,82 9,29 323 296 4,03 2,75 6,12
200703 500 46.194.344,32 2,98 289 253 3,73 3,16 4,91
200704 625 58.932.922,87 3,80 295 258 3,88 3,36 5,61
200705 602 56.220.635,96 3,63 289 252 3,98 3,47 6,97
200706 863 82.889.431,42 5,35 282 247 4,05 3,56 6,06
200707 615 55.384.352,92 3,57 286 249 4,18 3,65 6,40
200708 443 40.680.839,46 2,62 293 256 4,34 3,79 6,54
200803 1 64.107,96 0,00 240 234 4,00 4,00 4,00
200809 1 106.046,86 0,01 300 264 4,25 4,25 4,25
200810 4 382.230,88 0,02 274 239 4,25 4,25 4,25
200811 1 57.132,95 0,00 360 326 4,00 4,00 4,00
200903 2 53.764,87 0,00 131 101 4,25 4,25 4,25
200904 2 79.370,60 0,01 192 138 5,13 5,00 5,50
200908 1 39.065,79 0,00 300 215 5,50 5,50 5,50
200909 1 99.865,13 0,01 177 72 5,75 5,75 5,75
200911 1 45.668,38 0,00 180 158 4,25 4,25 4,25
201003 1 49.000,00 0,00 300 282 4,25 4,25 4,25
201005 1 40.259,59 0,00 240 164 6,50 6,50 6,50
201007 1 44.674,89 0,00 240 166 7,00 7,00 7,00
201010 1 37.303,73 0,00 300 229 6,50 6,50 6,50
201106 1 19.071,10 0,00 180 117 6,75 6,75 6,75
201309 1 46.384,70 0,00 300 264 4,75 4,75 4,75
201310 2 127.282,87 0,01 300 265 4,75 4,75 4,75
201402 2 133.188,11 0,01 300 269 4,75 4,75 4,75
201408 1 32.798,09 0,00 240 215 4,75 4,75 4,75
201512 1 100.000,00 0,01 300 291 4,75 4,75 4,75
201601 1 220.000,00 0,01 300 292 4,75 4,75 4,75
TOTALES 14.877 1.550.004.113,02 100,00 315 288 3,81 2,350 7,00
