CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 4
(División por Saldo Actual)

VENCIMIENTO
VENCIMIENTO
RESIDUAL TIPO ACTUAL
INICIAL SALDO
SALDO ACTUAL SALDO ACTUAL SALDO PONDERADO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO ACTUAL
EUROS EUROS ACTUAL % POR SALDO POR SALDO ACTUAL ACTUAL
POR SALDO MEDIO
ACTUAL ACTUAL
INICIAL (meses)
(meses)
0,00 - 15.000,00 105 1.161.675,05 0,07 219 169 4,04 1 1.063,57 3,16 5,01
15.000,00 - 30.000,00 896 20.886.679,77 1,35 201 149 3,99 2 3.311,03 2,72 7,00
30.000,00 - 45.000,00 1236 46.750.598,27 3,02 228 184 3,95 3 7.824,11 2,47 7,00
45.000,00 - 60.000,00 1541 81.486.070,11 5,26 248 210 3,86 5 2.878,70 2,47 6,54
60.000,00 - 75.000,00 1569 105.548.061,16 6,81 271 237 3,82 6 7.270,91 2,47 5,75
75.000,00 - 90.000,00 1692 139.884.362,61 9,02 287 256 3,80 8 2.673,97 2,47 5,15
90.000,00 - 105.000,00 1553 151.150.276,78 9,75 299 269 3,81 9 7.327,93 2,47 5,75
105.000,00 - 120.000,00 1414 158.591.369,02 10,23 310 282 3,79 1 12.157,97 2,35 4,90
120.000,00 - 135.000,00 1003 127.866.179,53 8,25 317 291 3,77 1 27.483,73 2,47 5,05
135.000,00 - 150.000,00 994 141.630.909,92 9,14 334 309 3,79 1 42.485,82 2,47 5,04
150.000,00 - 165.000,00 687 107.792.679,43 6,95 339 316 3,80 1 56.903,46 2,47 5,40
165.000,00 - 180.000,00 631 108.866.933,50 7,02 353 332 3,81 1 72.530,80 2,47 5,12
180.000,00 - 195.000,00 438 82.220.375,32 5,30 356 335 3,84 1 87.717,75 2,47 5,11
195.000,00 - 210.000,00 335 67.580.426,64 4,36 367 348 3,82 2 01.732,62 2,47 4,94
210.000,00 - 225.000,00 202 43.763.259,99 2,82 365 346 3,83 2 16.649,80 2,72 4,75
225.000,00 - 240.000,00 161 37.259.301,33 2,40 368 349 3,80 2 31.424,23 2,66 4,74
240.000,00 - 255.000,00 90 22.200.060,66 1,43 349 328 3,82 2 46.667,34 2,72 4,74
255.000,00 - 270.000,00 72 18.809.141,80 1,21 360 339 3,68 2 61.238,08 2,47 4,34
270.000,00 - 285.000,00 55 15.244.920,64 0,98 356 334 3,81 2 77.180,38 2,75 4,45
285.000,00 - 300.000,00 59 17.193.914,52 1,11 340 320 3,77 2 91.422,28 2,72 4,51
300.000,00 - 315.000,00 29 8.914.824,36 0,58 347 326 3,65 3 07.407,74 2,67 4,14
315.000,00 - 330.000,00 24 7.728.792,63 0,50 338 315 3,79 3 22.033,03 3,11 4,33
330.000,00 - 345.000,00 24 8.111.972,67 0,52 340 319 3,71 3 37.998,86 2,91 4,29
345.000,00 - 360.000,00 12 4.202.803,18 0,27 338 316 3,63 3 50.233,60 2,72 4,05
360.000,00 - 375.000,00 8 2.932.646,59 0,19 315 291 3,79 3 66.580,82 3,41 3,97
375.000,00 - 390.000,00 7 2.677.330,70 0,17 346 325 3,72 3 82.475,81 3,36 4,09
390.000,00 - 405.000,00 7 2.777.677,24 0,18 321 293 3,88 3 96.811,03 3,68 4,06
405.000,00 - 420.000,00 5 2.067.004,80 0,13 273 245 3,37 4 13.400,96 2,72 3,85
420.000,00 - 435.000,00 4 1.722.817,81 0,11 366 344 3,78 4 30.704,45 3,51 4,15
435.000,00 - 450.000,00 2 890.336,52 0,06 360 344 3,52 4 45.168,26 3,16 3,87
450.000,00 - 465.000,00 5 2.285.928,95 0,15 348 331 3,49 4 57.185,79 2,72 4,06
465.000,00 - 480.000,00 1 469.938,94 0,03 300 278 3,77 4 69.938,94 3,77 3,77
495.000,00 - 510.000,00 2 1.002.241,14 0,06 300 264 3,42 5 01.120,57 2,93 3,91
510.000,00 - 525.000,00 1 519.484,31 0,03 240 207 4,06 5 19.484,31 4,06 4,06
525.000,00 - 540.000,00 2 1.073.209,51 0,07 330 314 4,04 5 36.604,76 4,04 4,04
540.000,00 - 555.000,00 1 554.019,02 0,04 420 411 3,71 5 54.019,02 3,71 3,71
555.000,00 - 570.000,00 1 558.386,71 0,04 240 218 3,67 5 58.386,71 3,67 3,67
570.000,00 - 585.000,00 3 1.719.669,35 0,11 323 301 3,48 5 73.223,12 3,36 3,67
585.000,00 - 600.000,00 1 592.708,74 0,04 420 410 3,67 5 92.708,74 3,67 3,67
600.000,00 - 615.000,00 1 600.000,00 0,04 264 240 3,56 6 00.000,00 3,56 3,56
630.000,00 - 645.000,00 1 641.662,84 0,04 360 330 3,68 6 41.662,84 3,68 3,68
645.000,00 - 660.000,00 1 655.288,18 0,04 336 324 3,31 6 55.288,18 3,31 3,31
690.000,00 - 705.000,00 1 704.446,35 0,05 420 408 3,51 7 04.446,35 3,51 3,51
705.000,00 - 720.000,00 1 713.726,43 0,05 240 207 4,31 713.726,43 4,31 4,31
TOTALES 14.877 1.550.004.113,02 100,00 315 288 3,81 104.187,95 2,350 7,00
