CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 4
(División por Fecha de Formalización)

VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
FECHA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
FORMALIZACION EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses)
1997 97 3.479.873,51 0,22 249 139 4,24 2,75 5,75
1998 180 6.292.226,34 0,41 238 141 3,97 2,93 5,25
1999 204 8.724.061,88 0,56 251 165 4,01 2,79 5,50
2000 274 13.732.906,76 0,89 255 181 4,06 2,47 7,00
2001 707 44.873.535,82 2,90 268 206 3,90 2,47 6,75
2002 960 71.170.657,99 4,59 282 232 3,78 2,35 5,12
2003 3.507 322.261.943,38 20,79 288 250 3,79 2,47 6,50
2004 4.140 460.058.946,11 29,68 318 292 3,76 2,47 6,97
2005 4.437 572.014.624,47 36,90 338 323 3,83 2,60 6,00
2006 371 47.395.336,76 3,06 345 338 3,92 2,60 7,00
TOTALES 14.877 1.550.004.113,02 100,00 315 288 3,81 2,350 7,00
