Cartera de préstamos hipotecarios al día 12.05.2008
Clasificación por fecha formalización del préstamo,,
Intervalo de fechas,Préstamos hipotecarios
%,Principal pendiente
(euros) %
01/01/1993 a 30/06/1993,1 0,003,69.183,90 0,001
01/07/1993 a 31/12/1993,1 0,003,338.377,01 0,006
01/01/1994 a 30/06/1994,2 0,006,290.031,73 0,005
01/07/1994 a 31/12/1994,4 0,013,475.637,65 0,009
01/01/1995 a 30/06/1995,1 0,003,137.771,28 0,003
01/07/1995 a 31/12/1995,8 0,026,1.093.509,33 0,020
01/01/1996 a 30/06/1996,5 0,016,819.826,50 0,015
01/07/1996 a 31/12/1996,9 0,029,792.878,43 0,015
01/01/1997 a 30/06/1997,17 0,054,2.619.365,03 0,048
01/07/1997 a 31/12/1997,19 0,061,2.753.514,87 0,050
01/01/1998 a 30/06/1998,28 0,089,4.308.063,97 0,079
01/07/1998 a 31/12/1998,43 0,137,8.120.028,01 0,149
01/01/1999 a 30/06/1999,42 0,134,5.949.855,20 0,109
01/07/1999 a 31/12/1999,60 0,192,8.987.335,04 0,165
01/01/2000 a 30/06/2000,30 0,096,5.395.302,23 0,099
01/07/2000 a 31/12/2000,24 0,077,4.271.911,96 0,078
01/01/2001 a 30/06/2001,33 0,105,5.286.241,99 0,097
01/07/2001 a 31/12/2001,44 0,141,7.807.061,64 0,143
01/01/2002 a 30/06/2002,67 0,214,12.129.255,79 0,222
01/07/2002 a 31/12/2002,71 0,227,12.616.933,51 0,231
01/01/2003 a 30/06/2003,83 0,265,13.102.770,86 0,240
01/07/2003 a 31/12/2003,235 0,751,30.922.279,20 0,567
01/01/2004 a 30/06/2004,652 2,083,83.866.553,74 1,536
01/07/2004 a 31/12/2004,710 2,269,97.123.197,91 1,779
01/01/2005 a 30/06/2005,774 2,473,115.950.299,82 2,124
01/07/2005 a 31/12/2005,881 2,815,144.099.986,27 2,640
01/01/2006 a 30/06/2006,1.024 3,272,171.339.271,39 3,139
01/07/2006 a 31/12/2006,1.349 4,310,241.267.358,63 4,420
01/01/2007 a 30/06/2007,12.428 39,710,2.251.236.414,12 41,243
01/07/2007 a 31/12/2007,12.650 40,419,2.224.884.673,36 40,761
Total 31.297 100,00 5.458.411.305,76 100,00,,
14,92 Meses Antigüedad media po nd erada
213,47 Meses Antigüedad máxima
4,37 Meses Antigüedad mínima,,
