Cartera de préstamos hipotecarios al día 13.03.2007
Clasificación por Deudor,,
,Préstamos
hipotecarios
%,Principal pendiente
(euros) %
Deudor 1,1 0,005,495.877,25 0,027
Deudor 2,1 0,005,489.885,65 0,027
Deudor 3,1 0,005,489.088,64 0,027
Deudor 4,1 0,005,476.285,79 0,026
Deudor 5,1 0,005,474.988,68 0,026
Deudor 6,1 0,005,471.600,61 0,026
Deudor 7,1 0,005,466.991,69 0,026
Deudor 8,1 0,005,450.000,00 0,025
Deudor 9,1 0,005,450.000,00 0,025
Deudor 10,1 0,005,446.126,95 0,024
Resto: 18.424 deudores,18.424 99,95,1.818.639.498 99,74
Total deudores: 18.434 18.434 100,00 1.823.350.343,60 100,00,,
