CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 3
(División por Fecha de Formalización)

VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
FECHA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
FORMALIZACION EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses)
1994 2 167.473,03 0,01 308 167 3,10 3,00 3,26
1995 3 83.642,69 0,01 225 95 3,78 3,20 4,50
1996 76 2.820.598,11 0,22 206 90 3,55 2,65 4,63
1997 524 21.640.725,36 1,66 234 129 3,48 2,47 5,75
1998 445 18.235.209,59 1,40 227 134 3,46 2,65 4,50
1999 639 27.815.848,64 2,14 231 150 3,44 2,62 5,50
2000 489 23.265.603,43 1,79 242 173 3,47 2,47 7,00
2001 911 54.471.117,78 4,19 261 204 3,44 2,60 6,75
2002 1.150 86.766.938,66 6,67 295 250 3,35 2,60 5,23
2003 1.739 152.710.863,53 11,74 303 270 3,28 2,42 5,50
2004 4.940 523.617.372,39 40,26 308 287 3,18 2,44 5,00
2005 3.270 389.121.951,27 29,92 339 327 3,26 2,42 4,95
TOTALES 14.188 1.300.717.344,48 100,00 308 281 3,26 2,418 7,00
