CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 3
(División por Fecha de Próxima Revisión de Tipo de Interés)

VENCIMIENTO VENCIMIENTO
FECHA DE TIPO ACTUAL
INICIAL RESIDUAL
PRÓXIMA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
REVISIÓN DE TIPO EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
(año-mes) ACTUAL
INICIAL (meses) ACTUAL (meses)
200604 2424 218.772.671,08 16,82 310 281 3,09 2,59 5,23
200605 1921 181.809.025,50 13,98 310 284 3,09 2,61 4,24
200606 2152 201.409.638,16 15,48 314 288 3,25 2,44 4,50
200607 1943 184.276.257,31 14,17 311 285 3,31 2,46 4,50
200608 1481 143.243.870,27 11,01 317 292 3,34 2,42 4,92
200609 1853 182.033.909,23 13,99 317 294 3,40 2,47 4,86
200610 550 43.919.305,42 3,38 280 243 3,03 2,47 4,72
200611 535 45.252.069,19 3,48 282 248 3,19 2,66 4,41
200612 528 40.775.545,82 3,13 282 243 3,47 3,00 5,00
200701 445 34.852.043,26 2,68 281 244 3,59 3,23 4,50
200702 331 22.869.109,75 1,76 284 242 3,70 3,08 4,58
200703 1 105.600,00 0,01 300 275 4,25 4,25 4,25
200704 1 93.250,30 0,01 240 228 3,95 3,95 3,95
200705 2 76.918,67 0,01 191 180 3,97 3,95 4,00
200810 4 387.719,92 0,03 274 244 4,25 4,25 4,25
200811 1 80.537,92 0,01 360 331 4,00 4,00 4,00
200812 1 48.656,86 0,00 240 212 4,25 4,25 4,25
200903 2 55.964,87 0,00 131 106 4,25 4,25 4,25
200908 1 39.065,79 0,00 300 220 5,50 5,50 5,50
200909 2 175.304,96 0,01 202 110 5,55 5,25 5,75
200911 1 46.729,08 0,00 180 163 4,25 4,25 4,25
201007 1 45.455,03 0,00 240 171 7,00 7,00 7,00
201010 1 37.707,20 0,00 300 234 6,50 6,50 6,50
201106 1 22.667,62 0,00 180 122 6,75 6,75 6,75
201309 1 46.875,47 0,00 300 269 4,75 4,75 4,75
201310 2 128.926,77 0,01 300 270 4,75 4,75 4,75
201312 1 35.347,43 0,00 300 272 5,50 5,50 5,50
201402 1 43.897,41 0,00 300 274 4,75 4,75 4,75
201408 1 33.274,19 0,00 240 220 4,75 4,75 4,75
TOTALES 14.188 1.300.717.344,48 100,00 308 281 3,26 2,418 7,00
