0,00 7.448,39 0,00 1.265.698,95 62.540,87 34.618,83 0,00 8.957.664,70 391.427,85 181.656,07 0,00 0,00 59.220,80 190.614,97 5.629,18 245.124,04 11.401.644,64
0,00 21.200,26 0,00 1.186.811,54 58.642,87 32.461,14 0,00 8.541.989,25 373.263,85 173.226,42 0,00 0,00 54.428,83 181.769,59 5.279,14 216.863,35 10.845.936,24
0,00 7.448,39 0,00 1.150.465,72 56.846,95 31.467,03 0,00 8.269.322,20 361.348,98 167.696,90 0,00 0,00 51.694,77 175.967,36 5.115,92 224.454,86 10.501.829,06
0,00 7.448,39 0,00 1.114.629,75 55.076,22 30.486,86 0,00 7.978.486,25 348.640,16 161.798,92 0,00 0,00 49.050,58 169.778,51 4.955,11 218.141,90 10.138.492,64
0,00 7.608,30 0,00 1.067.856,32 52.765,04 29.207,53 0,00 7.643.379,73 333.996,84 155.003,16 0,00 0,00 46.001,69 151.111,77 4.747,66 209.613,73 9.701.291,77
0,00 21.703,97 0,00 1.000.807,27 49.452,01 27.373,63 0,00 7.249.074,87 316.766,69 147.006,89 0,00 0,00 42.316,00 0,00 4.450,92 182.781,46 9.041.733,71
0,00 7.608,30 0,00 969.891,98 47.924,42 26.528,05 0,00 7.036.589,39 307.481,59 142.697,81 0,00 0,00 41.844,58 0,00 4.311,89 190.631,85 8.775.509,88
0,00 7.608,30 0,00 939.298,52 46.412,73 25.691,27 0,00 6.846.208,80 299.162,43 138.837,01 0,00 0,00 41.352,47 0,00 4.173,58 184.411,02 8.533.156,13
0,00 7.772,21 0,00 899.163,00 44.429,55 24.593,51 0,00 6.605.039,10 288.623,91 133.946,23 0,00 0,00 40.400,52 0,00 3.994,72 176.289,09 8.224.251,85
0,00 22.220,27 0,00 841.736,08 41.591,96 23.022,79 0,00 6.301.938,25 275.379,15 127.799,53 0,00 0,00 38.591,00 0,00 3.739,91 150.300,99 7.826.319,94
0,00 7.772,21 0,00 814.545,51 40.248,42 22.279,09 0,00 6.113.381,85 267.139,70 123.975,72 0,00 0,00 38.078,19 0,00 3.617,61 159.388,16 7.590.426,47
0,00 7.772,21 0,00 787.657,20 38.919,81 21.543,65 0,00 5.928.784,50 259.073,25 120.232,19 0,00 0,00 37.544,69 0,00 3.496,39 154.016,77 7.359.040,69
0,00 7.940,23 0,00 769.267,42 38.011,13 21.040,66 0,00 5.705.421,36 249.312,84 115.702,52 0,00 0,00 36.592,74 0,00 3.414,38 151.637,76 7.098.341,04
0,00 22.749,49 0,00 711.632,18 35.163,25 19.464,25 0,00 5.461.473,50 238.652,92 110.755,41 0,00 0,00 35.253,40 0,00 3.158,39 124.879,07 6.763.181,86
0,00 7.940,23 0,00 679.962,62 33.598,39 18.598,03 0,00 5.254.007,59 229.587,17 106.548,12 0,00 0,00 34.311,80 0,00 3.017,22 133.456,09 6.501.027,27
0,00 7.940,23 0,00 649.496,08 32.092,98 17.764,73 0,00 5.098.219,58 222.779,62 103.388,84 0,00 0,00 34.688,86 0,00 2.880,34 125.938,88 6.295.190,13
0,00 8.112,44 0,00 619.932,93 30.632,20 16.956,13 0,00 4.907.558,34 214.448,19 99.522,34 0,00 0,00 34.688,86 0,00 2.748,77 118.805,21 6.053.405,39
0,00 23.291,93 0,00 591.475,36 29.226,05 16.177,77 0,00 4.673.857,59 204.236,04 94.783,03 0,00 0,00 33.934,75 0,00 2.622,74 97.981,65 5.767.586,92
0,00 8.112,44 0,00 564.372,96 27.886,86 15.436,48 0,00 4.529.818,96 197.941,91 91.862,01 0,00 0,00 34.311,80 0,00 2.501,31 106.843,89 5.579.088,61
0,00 8.112,44 0,00 538.105,79 26.588,95 14.718,03 0,00 4.391.475,03 191.896,62 89.056,48 0,00 0,00 34.688,86 0,00 2.383,36 100.315,50 5.397.341,06
0,00 8.288,95 0,00 518.274,27 25.609,03 14.175,61 0,00 4.221.606,04 184.473,77 85.611,64 0,00 0,00 34.688,86 0,00 2.295,07 95.805,78 5.190.829,01
0,00 23.847,93 0,00 482.796,52 23.856,00 13.205,24 0,00 4.016.885,48 175.527,98 81.460,03 0,00 0,00 33.934,75 0,00 2.138,02 72.549,36 4.926.201,31
0,00 8.288,95 0,00 464.868,13 22.970,12 12.714,87 0,00 3.863.075,81 168.806,88 78.340,86 0,00 0,00 34.311,80 0,00 2.057,81 83.898,38 4.739.333,61
0,00 8.288,95 0,00 447.329,50 22.103,50 12.235,16 0,00 3.650.181,27 159.503,92 74.023,49 0,00 0,00 34.688,86 0,00 1.980,43 79.583,73 4.489.918,79
0,00 8.469,88 0,00 425.930,52 21.046,13 11.649,86 0,00 3.430.444,13 149.901,94 69.567,35 0,00 0,00 34.688,86 0,00 1.886,66 74.491,06 4.228.076,39
0,00 24.417,84 0,00 396.997,56 19.616,49 10.858,50 0,00 3.204.883,07 140.045,48 64.993,11 0,00 0,00 33.934,75 0,00 1.759,74 52.196,50 3.949.703,03
0,00 12.456,87 0,00 382.824,42 18.916,17 10.470,84 0,00 66.018.754,06 2.884.856,66 1.338.820,74 0,00 0,00 34.311,80 3.725.000,00 1.696,35 60.785,69 74.488.893,60
