7.006.434,72 19.522,03 122.522,40 1.416.047,97 112.781,36 54.746,61 0,00 0,00 0,00 0,00 4.252,46 25.372,40 151.588,80 0,00 6.455,86 144.686,09 9.064.410,69
0,00 7.769,64 122.522,40 1.416.047,97 112.781,36 54.746,61 21.600.000,00 18.678.160,86 0,00 0,00 3.986,68 25.372,40 151.293,87 0,00 6.282,96 145.699,72 42.324.664,46
0,00 7.589,01 0,00 1.307.738,50 112.781,36 54.746,61 0,00 6.792.450,65 0,00 0,00 3.720,90 25.372,40 150.955,44 0,00 6.112,25 147.274,38 8.608.741,51
0,00 7.641,81 0,00 1.282.288,89 114.020,71 55.348,22 0,00 6.629.177,95 0,00 0,00 3.493,09 25.372,40 148.954,44 0,00 6.011,43 144.216,78 8.416.525,73
0,00 19.027,87 0,00 1.216.394,71 111.542,00 54.145,00 0,00 6.364.283,38 0,00 0,00 3.154,30 25.372,40 143.758,80 0,00 5.721,66 122.824,77 8.066.224,88
0,00 7.071,05 0,00 1.193.005,49 112.781,36 54.746,61 0,00 6.265.253,07 0,00 0,00 2.923,57 25.372,40 143.376,87 0,00 5.628,21 130.791,20 7.940.949,84
0,00 6.971,38 0,00 1.169.385,75 114.020,71 55.348,22 0,00 6.165.375,00 0,00 0,00 2.686,99 25.372,40 142.951,44 0,00 5.533,40 126.798,23 7.814.443,52
0,00 6.952,12 0,00 1.133.241,58 114.020,71 55.348,22 0,00 6.016.274,89 0,00 0,00 2.418,29 25.372,40 140.950,44 0,00 5.380,93 121.233,14 7.621.192,73
0,00 18.860,10 0,00 1.086.037,03 112.781,36 54.746,61 0,00 5.823.488,64 0,00 0,00 2.126,23 25.372,40 137.439,12 0,00 5.175,66 102.226,47 7.368.253,61
0,00 6.705,45 0,00 1.052.268,23 112.781,36 54.746,61 0,00 5.683.683,68 0,00 0,00 1.860,45 25.372,40 135.459,87 0,00 5.032,81 109.208,92 7.187.119,78
0,00 6.705,45 0,00 1.030.511,34 114.020,71 55.348,22 0,00 5.591.588,39 0,00 0,00 1.612,20 25.372,40 134.947,44 0,00 4.946,02 105.629,51 7.070.681,69
0,00 6.846,79 0,00 997.730,96 114.020,71 55.348,22 0,00 5.455.544,59 0,00 0,00 1.343,50 25.372,40 132.946,44 0,00 4.807,75 100.633,68 6.894.595,06
0,00 19.305,30 0,00 944.753,61 111.542,00 54.145,00 0,00 5.238.477,21 0,00 0,00 1.051,43 25.372,40 128.098,80 0,00 4.572,30 80.617,25 6.607.935,32
0,00 6.846,79 0,00 924.874,40 112.781,36 54.746,61 0,00 5.154.180,59 0,00 0,00 797,34 25.372,40 127.542,87 0,00 4.493,90 90.046,74 6.501.683,00
0,00 6.846,79 0,00 904.821,76 114.020,71 55.348,22 0,00 5.069.228,11 0,00 0,00 537,40 25.372,40 126.943,44 0,00 4.414,46 86.945,22 6.394.478,52
0,00 6.991,66 0,00 894.127,68 116.499,42 56.551,44 0,00 4.945.102,75 0,00 0,00 274,54 25.372,40 124.942,44 0,00 4.382,36 88.187,33 6.262.432,04
0,00 19.761,64 0,00 809.325,77 109.063,29 52.941,78 0,00 4.748.811,33 0,00 0,00 0,00 0,00 120.268,80 0,00 3.986,58 83.969,67 5.948.128,85
0,00 6.991,66 0,00 809.379,38 112.781,36 54.746,61 0,00 4.671.017,58 0,00 0,00 0,00 0,00 119.625,87 0,00 4.005,39 98.597,63 5.877.145,48
0,00 6.991,66 0,00 808.083,34 116.499,42 56.551,44 0,00 4.592.658,10 0,00 0,00 0,00 0,00 118.939,44 0,00 4.018,18 100.824,27 5.804.565,85
0,00 7.140,16 0,00 755.661,90 112.781,36 54.746,61 0,00 4.479.435,10 0,00 0,00 0,00 0,00 116.938,44 0,00 3.777,62 89.826,96 5.620.308,13
0,00 20.229,39 0,00 729.686,90 112.781,36 54.746,61 0,00 4.302.048,38 0,00 0,00 0,00 0,00 112.438,80 0,00 3.668,90 75.492,00 5.411.092,33
0,00 7.140,16 0,00 704.740,51 112.781,36 54.746,61 0,00 4.230.265,19 0,00 0,00 0,00 0,00 111.708,87 188.811,29 3.562,84 83.984,39 5.497.741,23
0,00 7.140,16 0,00 680.210,38 112.781,36 54.746,61 0,00 2.880.960,68 908.077,10 368.959,39 0,00 0,00 108.260,36 224.531,85 3.458,31 80.790,08 5.429.916,27
0,00 7.292,37 0,00 663.504,49 106.827,04 51.861,00 0,00 3.377.991,84 480.971,54 195.762,15 0,00 0,00 103.183,83 218.955,18 3.356,63 80.378,55 5.290.084,62
0,00 20.708,83 0,00 643.916,45 103.673,29 50.329,96 0,00 3.269.292,87 465.494,56 189.462,80 0,00 0,00 97.229,75 211.909,51 3.257,71 67.163,41 5.122.439,15
0,00 7.292,37 0,00 624.958,73 100.621,01 48.848,18 0,00 3.188.644,57 454.011,55 184.789,05 0,00 0,00 92.601,33 206.682,04 3.161,49 79.793,31 4.991.403,63
0,00 7.292,37 0,00 613.133,16 98.717,05 47.923,86 0,00 3.133.123,82 446.106,29 181.571,50 0,00 0,00 89.116,68 203.083,29 3.100,64 79.853,06 4.903.021,71
0,00 7.448,39 0,00 594.765,39 95.759,76 46.488,20 0,00 3.054.738,54 434.945,49 177.028,90 0,00 0,00 84.766,45 198.002,50 3.007,67 78.853,09 4.775.804,38
0,00 21.200,26 0,00 564.316,79 90.857,40 44.108,27 0,00 2.934.416,31 417.813,54 170.055,96 0,00 0,00 78.832,38 190.203,43 2.854,26 62.305,85 4.576.964,45
0,00 7.448,39 0,00 553.571,11 89.127,30 43.268,36 0,00 2.882.708,12 410.451,13 167.059,35 0,00 0,00 75.767,12 186.851,80 2.799,19 76.066,71 4.495.118,58
0,00 7.448,39 0,00 542.754,59 87.385,80 42.422,92 0,00 2.829.762,07 402.912,47 163.991,01 0,00 0,00 72.753,08 183.419,94 2.743,59 75.943,19 4.411.537,05
0,00 7.608,30 0,00 526.165,27 84.714,84 41.126,26 0,00 2.758.211,74 392.724,86 159.844,51 0,00 0,00 69.042,67 178.782,18 2.659,64 74.800,90 4.295.681,17
0,00 21.703,97 0,00 498.908,55 80.326,40 38.995,81 0,00 2.648.827,74 377.150,34 153.505,47 0,00 0,00 64.056,39 171.692,11 2.522,35 57.873,08 4.115.562,21
0,00 7.608,30 0,00 489.092,16 78.745,92 38.228,54 0,00 2.601.923,80 370.471,97 150.787,28 0,00 0,00 61.414,08 168.651,88 2.472,05 71.818,61 4.041.214,59
0,00 7.608,30 0,00 479.213,17 77.155,36 37.456,38 0,00 2.554.782,64 363.759,83 148.055,34 0,00 0,00 58.819,56 165.596,28 2.421,26 71.550,86 3.966.418,97
0,00 7.772,21 0,00 464.235,89 74.743,95 36.285,72 0,00 2.489.835,77 354.512,45 144.291,53 0,00 0,00 55.669,50 161.386,55 2.345,46 70.300,09 3.861.379,12
0,00 22.220,27 0,00 439.864,60 70.820,07 34.380,80 0,00 2.392.337,52 340.630,27 138.641,29 0,00 0,00 51.504,12 155.066,89 2.222,71 53.026,68 3.700.715,23
0,00 7.772,21 0,00 430.879,49 69.373,43 33.678,51 0,00 2.349.040,67 334.465,50 136.132,14 0,00 0,00 49.234,57 152.260,47 2.176,68 67.187,40 3.632.201,06
0,00 7.772,21 0,00 421.843,30 67.918,57 32.972,22 0,00 2.305.398,68 328.251,58 133.602,99 0,00 0,00 47.010,11 149.431,68 2.130,24 66.793,09 3.563.124,68
0,00 7.940,23 0,00 417.204,73 67.171,73 32.609,66 0,00 2.245.651,49 319.744,54 130.140,50 0,00 0,00 44.350,22 145.558,97 2.106,69 68.211,72 3.480.690,49
0,00 22.749,49 0,00 390.867,78 62.931,37 30.551,10 0,00 2.172.792,48 309.370,60 125.918,16 0,00 0,00 41.349,37 140.836,39 1.973,71 49.025,90 3.348.366,34
0,00 7.940,23 0,00 378.268,36 60.902,81 29.566,30 0,00 2.116.707,35 301.384,98 122.667,90 0,00 0,00 38.947,68 137.201,05 1.909,81 62.623,35 3.258.119,82
0,00 7.940,23 0,00 365.994,16 58.926,62 28.606,92 0,00 2.076.460,48 295.654,47 120.335,51 0,00 0,00 38.098,00 134.592,32 1.847,12 59.823,25 3.188.279,08
0,00 8.112,44 0,00 353.953,34 56.987,99 27.665,79 0,00 2.022.126,66 287.918,21 117.186,74 0,00 0,00 36.844,62 41.492,39 1.786,21 57.313,36 3.011.387,75
0,00 23.291,93 0,00 342.227,59 55.100,10 26.749,28 0,00 1.943.061,83 276.660,66 112.604,76 0,00 0,00 35.665,65 0,00 1.727,28 40.437,43 2.857.526,50
0,00 8.112,44 0,00 330.960,31 53.286,02 25.868,60 0,00 1.905.704,87 271.341,63 110.439,84 0,00 0,00 36.061,94 0,00 1.669,88 52.761,35 2.796.206,88
0,00 8.112,44 0,00 319.909,66 51.506,82 25.004,86 0,00 1.867.562,98 265.910,84 108.229,43 0,00 0,00 36.458,22 0,00 1.613,48 49.749,32 2.734.058,05
0,00 8.288,95 0,00 312.476,67 50.310,07 24.423,88 0,00 1.818.268,80 258.892,14 105.372,73 0,00 0,00 36.458,22 0,00 1.575,84 48.088,67 2.664.155,97
0,00 23.847,93 0,00 295.255,92 47.537,46 23.077,87 0,00 1.747.819,03 248.861,23 101.290,00 0,00 0,00 35.665,65 0,00 1.489,16 28.954,67 2.553.798,93
0,00 8.288,95 0,00 288.401,43 46.433,86 22.542,10 0,00 1.713.740,50 244.009,00 99.315,08 0,00 0,00 36.061,94 0,00 1.454,08 42.812,70 2.503.059,63
0,00 8.288,95 0,00 281.523,97 45.326,56 22.004,55 0,00 1.677.177,96 238.803,08 97.196,20 0,00 0,00 36.458,22 0,00 1.418,83 41.067,88 2.449.266,19
0,00 8.469,88 0,00 271.691,60 43.743,50 21.236,03 0,00 1.628.619,94 231.889,21 94.382,15 0,00 0,00 36.458,22 0,00 1.369,19 38.689,20 2.376.548,91
0,00 24.417,84 0,00 256.445,13 41.288,76 20.044,33 0,00 1.563.715,00 222.647,79 90.620,77 0,00 0,00 35.665,65 0,00 1.292,50 19.608,35 2.275.746,10
0,00 8.469,88 0,00 250.226,97 40.287,61 19.558,30 0,00 1.530.740,58 217.952,76 88.709,82 0,00 0,00 36.061,94 0,00 1.260,73 33.992,54 2.227.261,13
0,00 8.469,88 0,00 244.002,84 39.285,49 19.071,81 0,00 1.499.704,23 213.533,69 86.911,20 0,00 0,00 36.458,22 0,00 1.228,81 32.401,03 2.181.067,19
0,00 8.655,34 0,00 235.210,90 37.869,96 18.384,61 0,00 1.459.716,25 207.840,04 84.593,81 0,00 0,00 36.458,22 0,00 1.184,34 30.258,39 2.120.171,85
0,00 25.001,99 0,00 224.189,77 36.095,51 17.523,18 0,00 1.411.995,24 201.045,34 81.828,27 0,00 0,00 36.061,94 0,00 1.128,73 11.579,61 2.046.449,58
0,00 8.655,34 0,00 216.002,01 34.777,24 16.883,20 0,00 1.374.257,03 195.672,03 79.641,25 0,00 0,00 36.061,94 0,00 1.087,23 26.077,22 1.989.114,48
0,00 8.655,34 0,00 210.319,15 33.862,28 16.439,02 0,00 1.345.483,89 191.575,20 77.973,79 0,00 0,00 36.458,22 0,00 1.058,10 24.609,20 1.946.434,18
0,00 8.845,43 0,00 206.832,00 33.300,83 16.166,45 0,00 1.309.003,69 186.381,01 75.859,68 0,00 0,00 36.458,22 0,00 1.040,35 24.248,66 1.898.136,32
0,00 25.600,74 0,00 186.289,65 29.993,43 14.560,82 0,00 1.258.790,82 179.231,51 72.949,73 0,00 0,00 35.665,65 0,00 937,03 2.201,04 1.806.220,42
0,00 13.034,26 0,00 185.341,06 29.840,70 14.486,67 0,00 31.962.396,05 4.550.929,56 1.852.292,02 0,00 0,00 36.061,94 3.915.000,00 931,85 14.768,75 42.575.082,85
