Elab,
,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 6, FTA.
(División por Saldo Actual)
,
,VENCIMIENTO INICIAL TIPO ACTUAL
VENCIMIENTO RESIDUAL
SALDO PONDERADO POR PONDERADO Min. TIPO Máx. TIPO
SALDO ACTUAL EUROS NUM SALDO ACTUAL EUROS PONDERADO POR SALDO ACTUAL MEDIO
ACTUAL % SALDO INICIAL POR SALDO ACTUAL ACTUAL
SALDO ACTUAL (meses)
(meses) ACTUAL
,0,00 - 15.000,00 173 1.846.032,64 0,11 207 127 5,57 10.670,71 4,799 8,475
15.000,00 - 30.000,00 1509 35.424.110,49 2,02 207 115 5,60 23.475,22 4,306 8,397
30.000,00 - 45.000,00 1758 65.545.879,68 3,74 237 155 5,54 37.284,35 3,950 8,255
45.000,00 - 60.000,00 1650 86.724.519,83 4,95 262 194 5,45 52.560,32 3,950 7,647
60.000,00 - 75.000,00 1541 103.712.191,34 5,92 282 227 5,36 67.301,88 4,000 6,647
75.000,00 - 90.000,00 1345 111.014.894,97 6,34 302 256 5,28 82.538,96 4,150 6,725
90.000,00 - 105.000,00 1188 115.966.874,37 6,62 322 282 5,25 97.615,21 4,250 6,293
105.000,00 - 120.000,00 1148 129.035.719,50 7,36 336 300 5,23 112.400,45 4,623 6,484
120.000,00 - 135.000,00 924 117.861.834,10 6,73 347 313 5,23 127.556,10 4,500 6,293
135.000,00 - 150.000,00 955 135.912.120,75 7,76 361 331 5,21 142.316,36 4,250 6,475
150.000,00 - 165.000,00 819 128.788.990,61 7,35 370 341 5,20 157.251,51 4,250 6,607
165.000,00 - 180.000,00 746 128.598.933,98 7,34 375 347 5,18 172.384,63 4,250 6,147
180.000,00 - 195.000,00 583 109.279.604,41 6,24 378 350 5,19 187.443,58 3,396 6,043
195.000,00 - 210.000,00 490 99.124.904,40 5,66 389 362 5,22 202.295,72 4,250 6,047
210.000,00 - 225.000,00 349 75.853.114,30 4,33 393 367 5,21 217.344,17 4,673 6,243
225.000,00 - 240.000,00 298 69.240.818,29 3,95 399 374 5,22 232.351,74 4,623 6,097
240.000,00 - 255.000,00 188 46.395.120,88 2,65 397 373 5,25 246.782,56 4,749 6,193
255.000,00 - 270.000,00 153 40.147.940,03 2,29 402 377 5,26 262.404,84 4,700 6,040
270.000,00 - 285.000,00 89 24.597.135,57 1,40 407 383 5,17 276.372,31 4,749 5,948
285.000,00 - 300.000,00 101 29.535.951,52 1,69 379 354 5,18 292.435,16 4,772 6,097
300.000,00 - 315.000,00 46 14.090.775,62 0,80 386 361 5,15 306.321,21 4,799 5,768
315.000,00 - 330.000,00 39 12.558.222,54 0,72 378 351 5,11 322.005,71 4,669 5,843
330.000,00 - 345.000,00 24 8.063.304,23 0,46 391 367 5,16 335.971,01 4,799 5,757
345.000,00 - 360.000,00 32 11.252.161,28 0,64 418 396 5,14 351.630,04 4,899 5,399
360.000,00 - 375.000,00 21 7.700.288,20 0,44 379 356 5,14 366.680,39 4,749 5,797
375.000,00 - 390.000,00 18 6.864.544,38 0,39 372 344 5,22 381.363,58 4,749 5,668
390.000,00 - 405.000,00 12 4.749.180,84 0,27 399 376 5,17 395.765,07 4,898 5,648
405.000,00 - 420.000,00 10 4.128.178,02 0,24 403 382 5,10 412.817,80 4,799 5,293
420.000,00 - 435.000,00 8 3.421.449,82 0,20 432 409 5,10 427.681,23 4,799 5,293
435.000,00 - 450.000,00 10 4.446.102,07 0,25 401 373 5,12 444.610,21 4,799 5,493
450.000,00 - 465.000,00 3 1.375.997,18 0,08 361 339 5,15 458.665,73 5,007 5,297
465.000,00 - 480.000,00 8 3.771.754,42 0,22 373 351 5,04 471.469,30 4,799 5,247
480.000,00 - 495.000,00 5 2.443.861,48 0,14 344 297 4,99 488.772,30 4,799 5,123
495.000,00 - 510.000,00 5 2.509.403,01 0,14 346 319 5,20 501.880,60 5,049 5,440
510.000,00 - 525.000,00 3 1.552.751,17 0,09 400 368 4,91 517.583,72 4,799 4,998
525.000,00 - 540.000,00 5 2.657.363,39 0,15 408 386 5,09 531.472,68 4,898 5,298
540.000,00 - 555.000,00 5 2.716.898,37 0,16 374 344 5,11 543.379,67 5,007 5,293
555.000,00 - 570.000,00 4 2.251.575,60 0,13 345 323 4,96 562.893,90 4,899 5,040
570.000,00 - 585.000,00 2 1.147.382,28 0,07 330 313 5,17 573.691,14 5,097 5,243
,TOTALES 16.267 1 .752.307.885,56 100,00 346 309 5,25 107.721,64 3,396 8,475
66,
