Elaborado,,
,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 6, FTA.
(División por Vencimiento Residual),
,,
,VENCIMIENTO INICIAL VENCIMIENTO RESIDUAL TIPO ACTUAL
VENCIMIENTO SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
NUM PONDERADO POR PONDERADO POR PONDERADO POR
RESIDUAL MESES EUROS ACTUAL % ACTUAL ACTUAL
SALDO INICIAL (meses) SALDO ACTUAL (meses) SALDO ACTUAL,
,Inferior a 60,00 384 9.215.740,27 0,53 161 54 5,58 4,799 6,500
60,00 - 75,00 449 12.829.814,16 0,73 159 67 5,49 4,706 7,429
75,00 - 90,00 312 11.642.145,43 0,66 160 82 5,43 4,750 8,397
90,00 - 105,00 537 22.046.719,64 1,26 181 98 5,53 4,306 8,123
105,00 - 120,00 503 22.087.653,04 1,26 195 112 5,49 4,703 8,475
120,00 - 135,00 489 22.952.917,24 1,31 200 127 5,45 4,749 8,179
135,00 - 150,00 363 22.362.599,11 1,28 198 143 5,35 4,749 8,248
150,00 - 165,00 789 49.158.962,56 2,81 219 158 5,39 4,729 7,166
165,00 - 180,00 575 37.549.357,55 2,14 239 172 5,36 4,623 6,998
180,00 - 195,00 591 39.227.671,33 2,24 254 188 5,37 4,500 7,225
195,00 - 210,00 601 44.988.516,87 2,57 262 203 5,33 4,749 8,255
210,00 - 225,00 1.041 86.804.836,14 4,95 267 217 5,33 3,950 8,397
225,00 - 240,00 801 68.849.793,17 3,93 289 232 5,31 4,500 6,250
240,00 - 255,00 629 63.517.680,81 3,62 296 247 5,27 4,250 6,485
255,00 - 270,00 596 72.502.594,53 4,14 300 263 5,22 4,250 6,225
270,00 - 285,00 848 103.839.727,48 5,93 303 277 5,18 4,250 6,498
285,00 - 300,00 346 39.703.408,43 2,27 335 292 5,24 4,500 6,214
300,00 - 315,00 546 70.618.477,51 4,03 352 308 5,27 4,623 6,293
315,00 - 330,00 753 108.572.070,73 6,20 358 323 5,19 4,250 6,484
330,00 - 345,00 1.649 251.074.585,25 14,33 361 337 5,19 4,623 6,725
345,00 - 360,00 194 28.835.917,87 1,65 368 347 5,12 4,656 6,166
360,00 - 375,00 91 14.957.694,14 0,85 404 369 5,19 3,396 5,993
375,00 - 390,00 400 67.535.927,52 3,85 417 383 5,21 4,669 5,993
390,00 - 405,00 1.550 255.571.904,08 14,58 420 397 5,22 4,643 6,243
405,00 - 420,00 147 23.511.145,77 1,34 423 406 5,11 4,703 6,475
420,00 - 435,00 22 3.992.162,07 0,23 466 428 5,23 4,925 5,590
435,00 - 450,00 27 5.351.648,50 0,31 468 442 5,21 4,799 6,040
450,00 - 465,00 842 157.874.070,24 9,01 480 461 5,27 4,643 6,097
465,00 - 480,00 191 35.055.412,32 2,00 480 466 5,17 4,700 5,948
480,00 - 495,00 1 76.731,80 0,00 540 484 5,11 5,114 5,114,
,TOTALES 16.267 1.752.307.885,56 100,00 346 309 5,25 3,396 8,475,
62,,
