,,,Serie AG,,,,,,,,,Serie B,,,,,,,,,Serie C,,,,,,,,,Serie D,,,,,,,,
,TACP(6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EUR 3m + 0.5%,,,,,,,,,EUR 3m + 0.8%,,,,,,,,,EUR 3m + 0.8%,,,,,,,,,EUR 3m + 5.0%,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fecha de Pago,,,Principal,,,Intereses,,,Total Flujos,,,Principal,,,Intereses,,,Total Flujos,,,Principal,,,Intereses,,,Total Flujos,,,Principal,,,Intereses,,,Total Flujos,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-Jun-18,,,1.422,46 €,,,88,78 €,,,1.511,24 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-18,,,1.390,77 €,,,82,38 €,,,1.473,14 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-18,,,1.360,49 €,,,75,29 €,,,1.435,79 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-19,,,1.331,05 €,,,68,48 €,,,1.399,53 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-19,,,1.302,08 €,,,64,02 €,,,1.366,09 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-19,,,1.273,33 €,,,58,16 €,,,1.331,49 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-19,,,1.242,25 €,,,51,86 €,,,1.294,11 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-20,,,1.207,60 €,,,46,34 €,,,1.253,93 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,22-Jun-20,,,1.174,33 €,,,42,31 €,,,1.216,64 €,,,- €,,,537,89 €,,,537,89 €,,,- €,,,851,22 €,,,851,22 €,,,- €,,,1.634,56 €,,,1.634,56 €,
,21-Sep-20,,,1.140,69 €,,,35,74 €,,,1.176,43 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Dec-20,,,1.106,89 €,,,30,66 €,,,1.137,55 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,22-Mar-21,,,1.073,90 €,,,25,74 €,,,1.099,64 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Jun-21,,,1.037,48 €,,,20,96 €,,,1.058,44 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Sep-21,,,996,82 €,,,16,35 €,,,1.013,17 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Dec-21,,,2.677,44 €,,,11,91 €,,,2.689,35 €,,,100.000,00 €,,,520,72 €,,,100.520,72 €,,,100.000,00 €,,,824,06 €,,,100.824,06 €,,,100.000,00 €,,,1.582,39 €,,,101.582,39 €,
