,,,,Serie AG,,,,,,,,,Serie B,,,,,,,,,Serie C,,,,,,,,,Serie D,,,,,,,
,TACP(4%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EUR 3m + 0.5%,,,,,,,,,EUR 3m + 0.8%,,,,,,,,,EUR 3m + 0.8%,,,,,,,,,EUR 3m + 5.0%,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fecha de,,,,,,,,,Total Flu-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal,,,Intereses,,,,,,Principal,,,Intereses,,,Total Flujos,,,Principal,,,Intereses,,,Total Flujos,,,Principal,,,Intereses,,,Total Flujos,
,Pago,,,,,,,,,jos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-Sep-17,,,1.601,67 €,,,131,19 €,,,1.732,86 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-17,,,1.578,05 €,,,122,64 €,,,1.700,70 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-18,,,1.555,52 €,,,114,35 €,,,1.669,88 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-18,,,1.533,82 €,,,109,90 €,,,1.643,72 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-18,,,1.511,15 €,,,103,00 €,,,1.614,15 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-18,,,1.489,77 €,,,95,15 €,,,1.584,92 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-19,,,1.468,99 €,,,87,55 €,,,1.556,54 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-19,,,1.448,39 €,,,82,89 €,,,1.531,29 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-19,,,1.427,67 €,,,76,38 €,,,1.504,05 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-19,,,1.403,70 €,,,69,20 €,,,1.472,90 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-20,,,1.374,89 €,,,62,95 €,,,1.437,84 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,22-Jun-20,,,1.347,28 €,,,58,71 €,,,1.405,99 €,,,- €,,,537,89 €,,,537,89 €,,,- €,,,851,22 €,,,851,22 €,,,- €,,,1.634,56 €,,,1.634,56 €,
,21-Sep-20,,,1.318,72 €,,,50,84 €,,,1.369,56 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Dec-20,,,1.289,47 €,,,44,97 €,,,1.334,45 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,22-Mar-21,,,1.260,74 €,,,39,24 €,,,1.299,98 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Jun-21,,,1.227,16 €,,,33,63 €,,,1.260,79 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Sep-21,,,1.187,64 €,,,28,17 €,,,1.215,81 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Dec-21,,,1.144,68 €,,,22,89 €,,,1.167,57 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Mar-22,,,1.108,50 €,,,17,79 €,,,1.126,30 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Jun-22,,,1.067,86 €,,,12,86 €,,,1.080,72 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Sep-22,,,1.822,98 €,,,8,20 €,,,1.831,18 €,,,100.000,00 €,,,526,44 €,,,100.526,44 €,,,100.000,00 €,,,833,11 €,,,100.833,11 €,,,100.000,00 €,,,1.599,78 €,,,101.599,78 €,
