TAA 12% , fallid,,a partir del año, recuperación 83,66% un año más tarde.,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,100.000,00,,,100.000,00
22/09/2006,3.634,70,892,50,4.527,20,3,63%,96,37%,96.365,30
22/12/2006,3.816,32,737,10,4.553,42,3,82%,92,55%,92.548,98
22/03/2007,3.664,06,700,13,4.364,19,3,66%,88,88%,88.884,92
22/06/2007,3.570,79,687,36,4.258,15,3,57%,85,31%,85.314,13
22/09/2007,3.514,76,659,74,4.174,50,3,51%,81,80%,81.799,37
22/12/2007,3.380,03,625,69,4.005,72,3,38%,78,42%,78.419,34
22/03/2008,3.255,88,599,83,3.855,71,3,26%,75,16%,75.163,46
22/06/2008,3.136,10,581,25,3.717,35,3,14%,72,03%,72.027,36
22/09/2008,3.020,24,557,00,3.577,24,3,02%,69,01%,69.007,12
22/12/2008,2.908,81,527,84,3.436,65,2,91%,66,10%,66.098,31
22/03/2009,2.801,20,500,03,3.301,23,2,80%,63,30%,63.297,11
22/06/2009,2.697,48,489,48,3.186,96,2,70%,60,60%,60.599,63
22/09/2009,2.597,25,468,62,3.065,87,2,60%,58,00%,58.002,38
22/12/2009,2.500,81,443,66,2.944,47,2,50%,55,50%,55.501,57
22/03/2010,2.407,62,419,87,2.827,49,2,41%,53,09%,53.093,95
22/06/2010,2.317,66,410,58,2.728,24,2,32%,50,78%,50.776,29
22/09/2010,2.230,86,392,66,2.623,52,2,23%,48,55%,48.545,43
22/12/2010,2.027,12,371,33,2.398,45,2,03%,46,52%,46.518,31
22/03/2011,1.912,92,351,91,2.264,83,1,91%,44,61%,44.605,39
22/06/2011,1.840,77,344,94,2.185,71,1,84%,42,76%,42.764,62
22/09/2011,1.771,35,330,70,2.102,05,1,77%,40,99%,40.993,27
22/12/2011,1.704,59,313,56,2.018,15,1,70%,39,29%,39.288,68
22/03/2012,1.640,00,300,52,1.940,52,1,64%,37,65%,37.648,68
22/06/2012,1.577,38,291,14,1.868,52,1,58%,36,07%,36.071,30
22/09/2012,1.517,35,278,94,1.796,29,1,52%,34,55%,34.553,95
22/12/2012,1.459,53,264,31,1.723,84,1,46%,33,09%,33.094,42
22/03/2013,1.403,23,250,36,1.653,59,1,40%,31,69%,31.691,19
22/06/2013,1.349,15,245,07,1.594,22,1,35%,30,34%,30.342,04
22/09/2013,1.296,98,234,64,1.531,62,1,30%,29,05%,29.045,06
22/12/2013,1.246,87,222,17,1.469,04,1,25%,27,80%,27.798,19
22/03/2014,1.198,79,210,29,1.409,08,1,20%,26,60%,26.599,40
22/06/2014,1.152,78,205,70,1.358,48,1,15%,25,45%,25.446,62
22/09/2014,1.108,05,196,78,1.304,83,1,11%,24,34%,24.338,57
22/12/2014,1.065,16,186,17,1.251,33,1,07%,23,27%,23.273,41
22/03/2015,1.022,56,176,06,1.198,62,1,02%,22,25%,22.250,85
22/06/2015,980,30,172,07,1.152,37,0,98%,21,27%,21.270,55
22/09/2015,940,01,164,49,1.104,50,0,94%,20,33%,20.330,54
22/12/2015,901,64,155,51,1.057,15,0,90%,19,43%,19.428,90
22/03/2016,864,42,148,61,1.013,03,0,86%,18,56%,18.564,48
22/06/2016,830,44,143,56,974,00,0,83%,17,73%,17.734,04
22/09/2016,797,96,137,14,935,10,0,80%,16,94%,16.936,08
22/12/2016,766,58,129,55,896,13,0,77%,16,17%,16.169,50
22/03/2017,735,62,122,32,857,94,0,74%,15,43%,15.433,88
22/06/2017,705,71,119,35,825,06,0,71%,14,73%,14.728,17
22/09/2017,676,79,113,89,790,68,0,68%,14,05%,14.051,38
22/12/2017,649,31,107,48,756,79,0,65%,13,40%,13.402,07
22/03/2018,622,88,101,39,724,27,0,62%,12,78%,12.779,19
22/06/2018,597,82,98,82,696,64,0,60%,12,18%,12.181,37
22/09/2018,573,76,94,20,667,96,0,57%,11,61%,11.607,61
22/12/2018,550,59,88,79,639,38,0,55%,11,06%,11.057,02
22/03/2019,528,44,83,65,612,09,0,53%,10,53%,10.528,58
22/06/2019,506,88,81,42,588,30,0,51%,10,02%,10.021,70
22/09/2019,486,25,77,50,563,75,0,49%,9,54%,9.535,45
22/12/2019,9.535,45,72,94,9.608,39,9,54%,0,00%,0,00
22/03/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2027,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2027,0,00,0,00,0,00,0,00%,0,00%,0,00
,,,,,,
,100.000,00,16.680,61,116.680,61,,,
