TAA 12% , fallid,,a partir del año, recuperación 83,66% un año más tarde.,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,,,,100.000,00
22/09/2012,3.163,15,598,80,3.761,95,3,16%,72,03%,72.033,10
22/12/2012,3.042,61,567,37,3.609,98,3,04%,68,99%,68.990,49
22/03/2013,2.925,25,537,44,3.462,69,2,93%,66,07%,66.065,24
22/06/2013,2.812,51,526,08,3.338,59,2,81%,63,25%,63.252,73
22/09/2013,2.703,77,503,69,3.207,46,2,70%,60,55%,60.548,96
22/12/2013,2.599,29,476,92,3.076,21,2,60%,57,95%,57.949,67
22/03/2014,2.499,06,451,43,2.950,49,2,50%,55,45%,55.450,61
22/06/2014,2.403,15,441,56,2.844,71,2,40%,53,05%,53.047,46
22/09/2014,2.309,91,422,42,2.732,33,2,31%,50,74%,50.737,55
22/12/2014,2.220,49,399,64,2.620,13,2,22%,48,52%,48.517,06
22/03/2015,2.131,69,377,95,2.509,64,2,13%,46,39%,46.385,37
22/06/2015,2.043,60,369,37,2.412,97,2,04%,44,34%,44.341,77
22/09/2015,1.959,60,353,10,2.312,70,1,96%,42,38%,42.382,17
22/12/2015,1.879,61,333,83,2.213,44,1,88%,40,50%,40.502,56
22/03/2016,1.802,02,319,02,2.121,04,1,80%,38,70%,38.700,54
22/06/2016,1.731,19,308,18,2.039,37,1,73%,36,97%,36.969,35
22/09/2016,1.663,48,294,39,1.957,87,1,66%,35,31%,35.305,87
22/12/2016,1.598,06,278,09,1.876,15,1,60%,33,71%,33.707,81
22/03/2017,1.533,52,262,58,1.796,10,1,53%,32,17%,32.174,29
22/06/2017,1.471,17,256,21,1.727,38,1,47%,30,70%,30.703,12
22/09/2017,1.410,87,244,49,1.655,36,1,41%,29,29%,29.292,25
22/12/2017,1.353,59,230,72,1.584,31,1,35%,27,94%,27.938,66
22/03/2018,1.298,49,217,64,1.516,13,1,30%,26,64%,26.640,17
22/06/2018,1.246,24,212,14,1.458,38,1,25%,25,39%,25.393,93
22/09/2018,1.196,09,202,21,1.398,30,1,20%,24,20%,24.197,84
22/12/2018,1.147,78,190,60,1.338,38,1,15%,23,05%,23.050,06
22/03/2019,1.101,62,179,56,1.281,18,1,10%,21,95%,21.948,44
22/06/2019,1.056,67,174,78,1.231,45,1,06%,20,89%,20.891,77
22/09/2019,1.013,66,166,36,1.180,02,1,01%,19,88%,19.878,11
22/12/2019,19.878,11,156,57,20.034,68,19,88%,0,00%,0,00
22/03/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2027,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2027,0,00,0,00,0,00,0,00%,0,00%,0,00
,,,,,,
,100.000,00,28.554,31,128.554,31,,,
