FECHA DE FORMALIZACIÓN DE LOS PRÉSTAMOS HIPOTECARIOS
Préstamos
Intervalo Principal pendiente
Hipotecarios
(miles de euros salvo
el total en euros) % nº %
28/05/1993 - 31/12/1999 7.519,70 0,54 357 3,00
1/01/2000 - 30/06/2000 194,24 0,01 3 0,02
1/07/2000 - 31/12/2000 281,06 0,02 5 0,04
1/01/2001 - 30/06/2001 350,57 0,02 7 0,05
1/07/2001 - 31/12/2001 1.337,93 0,09 18 0,15
1/01/2002 - 30/06/2002 2.888,76 0,20 18 0,15
1/07/2002 - 31/12/2002 2.935,63 0,21 27 0,22
1/01/2003 - 30/06/2003 14.526,16 1,04 130 1,09
1/07/2003 - 31/12/2003 37.698,39 2,70 313 2,63
1/01/2004 - 30/06/2004 157.319,75 11,30 1.384 11,65
1/07/2004 - 31/05/2005 1.166.117,89 83,82 9.614 80,95
Totales: 1.391.170.121,43 100,00 11.876 100,00
