FECHAS DE VENCIMIENTO DE LOS PRÉSTAMOS NO HIPOTECARIOS
Préstamos No
Intervalo Principal pendiente
Hipotecarios
(miles de euros salvo el
total) % nº %
5/08/2012 - 31/12/2012 16,78 0,01 1 0,01
1/01/2013 - 30/06/2013 14,31 0,01 1 0,01
1/07/2013 - 31/12/2013 14,30 0,01 1 0,01
1/01/2014 - 30/06/2014 0,00 0,00 0 0,00
1/07/2014 - 31/12/2014 12,73 0,01 1 0,01
1/01/2015 - 30/06/2015 14,01 0,01 1 0,01
1/07/2015 - 31/12/2015 0,00 0,00 0 0,00
1/01/2016 - 30/06/2016 0,00 0,00 0 0,00
1/07/2016 - 31/12/2016 7,87 0,00 1 0,01
1/01/2017 - 30/06/2017 0,00 0,00 0 0,00
1/07/2017 - 31/12/2017 0,00 0,00 0 0,00
1/01/2018 - 30/06/2018 0,00 0,00 0 0,00
1/07/2018 - 31/12/2018 29,04 0,02 1 0,01
1/01/2019 - 30/06/2019 26,85 0,02 3 0,05
1/07/2019 - 31/12/2019 12,48 0,01 1 0,01
1/01/2020 - 30/06/2020 39,18 0,03 2 0,03
1/07/2020 - 31/12/2020 9,88 0,00 1 0,01
1/01/2021 - 30/06/2021 0,00 0,00 0 0,00
1/07/2021 - 31/12/2021 21,33 0,02 1 0,01
1/01/2022 - 30/06/2022 15,30 0,01 1 0,01
1/07/2022 - 31/12/2022 0,00 0,00 0 0,00
1/01/2023 - 30/06/2023 9,48 0,00 1 0,01
1/07/2023 - 31/12/2023 3,71 0,00 1 0,01
1/01/2024 - 30/06/2024 210,37 0,20 14 0,25
1/07/2024 - 31/12/2024 263,49 0,25 22 0,40
1/01/2025 - 30/06/2025 307,36 0,29 24 0,43
1/07/2025 - 31/12/2025 0,00 0,00 0 0,00
1/01/2026 - 30/06/2026 64,70 0,06 4 0,07
1/07/2026 - 31/12/2026 0,00 0,00 0 0,00
1/01/2027 - 30/06/2027 95,66 0,09 7 0,12
1/07/2027 - 31/12/2027 26,19 0,02 2 0,03
1/01/2028 - 30/06/2028 179,53 0,17 8 0,14
1/07/2028 - 31/12/2028 142,21 0,13 7 0,12
1/01/2029 - 30/06/2029 613,60 0,58 36 0,65
1/07/2029 - 31/12/2029 992,35 0,94 62 1,13
1/01/2030 - 30/06/2030 1.245,81 1,18 78 1,42
1/07/2030 - 31/12/2030 101,95 0,09 5 0,09
1/01/2031 - 30/06/2031 87,69 0,08 4 0,07
1/07/2031 - 31/12/2031 100,99 0,09 7 0,12
1/01/2032 - 30/06/2032 124,90 0,11 9 0,16
1/07/2032 - 31/12/2032 197,10 0,18 12 0,21
1/01/2033 - 30/06/2033 1.568,86 1,49 81 1,47
1/07/2033 - 31/12/2033 5.901,74 5,61 263 4,80
1/01/2034 - 30/06/2034 9.512,03 9,05 507 9,25
1/07/2034 - 31/12/2034 11.486,32 10,93 635 11,59
1/01/2035 - 30/06/2035 14.616,17 13,91 810 14,79
1/07/2035 - 31/12/2035 471,63 0,44 26 0,47
1/01/2036 - 30/06/2036 849,63 0,80 46 0,84
1/07/2036 - 31/12/2036 868,44 0,82 46 0,84
1/01/2037 - 30/06/2037 1.095,11 1,04 54 0,98
1/07/2037 - 31/12/2037 1.023,04 0,97 47 0,85
1/01/2038 - 30/06/2038 1.479,99 1,40 73 1,33
1/07/2038 - 31/12/2038 1.052,90 1,00 45 0,82
1/01/2039 - 30/06/2039 8.694,03 8,27 450 8,21
1/07/2039 - 31/12/2039 18.129,27 17,25 938 17,12
1/01/2040 - 5/05/2040 23.321,52 22,19 1.136 20,74
Totales: 105.072.074,80 100,00 5.476 100,00
