Elab,,05,
,,,
,,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAM 5
(División por Localización Geográfica de la Garantía),,
,,,
,VENCIMIENTO VENCIMIENTO
INICIAL RESIDUAL TIPO ACTUAL
SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
PROVINCIA GARANTÍA NUM PONDERADO PONDERADO PONDERADO POR
EUROS ACTUAL % ACTUAL ACTUAL
POR SALDO POR SALDO SALDO ACTUAL
INICIAL (meses) ACTUAL (meses),,
,ALAVA 1 50.871,06 0,00 120 112 2,770 2,765 2,765
ALBACETE 56 4.596.425,06 0,19 292 274 3,330 2,250 3,788
ALICANTE 6.211 579.842.084,28 23,38 294 275 3,370 1,850 5,750
ALMERIA 182 18.634.164,04 0,75 325 311 3,410 2,703 4,115
ASTURIAS 3 283.777,79 0,01 341 318 3,340 3,235 3,500
AVILA 11 1.180.175,70 0,05 360 343 3,160 2,912 3,377
BADAJOZ 5 595.384,20 0,02 337 315 2,980 2,793 3,216
BALEARES 1.102 139.191.452,64 5,61 347 328 3,070 2,250 4,500
BARCELONA 2.520 330.864.860,25 13,34 359 337 3,150 2,500 4,219
CACERES 5 408.271,05 0,02 331 311 3,050 2,703 3,462
CADIZ 19 1.696.995,93 0,07 296 282 3,070 2,703 3,911
CANTABRIA 1 102.869,34 0,00 300 279 3,090 3,085 3,085
CASTELLON 529 52.818.288,97 2,13 319 297 3,150 2,500 4,500
CIUDAD REAL 7 529.669,60 0,02 370 357 3,420 3,210 3,666
CORDOBA 6 604.151,97 0,02 351 334 3,000 2,785 3,377
CUENCA 14 1.273.764,31 0,05 340 327 3,370 3,116 3,577
GERONA 706 81.844.917,54 3,30 349 329 3,110 2,553 4,950
GRANADA 25 2.786.484,96 0,11 317 305 2,950 2,500 3,578
GUADALAJARA 101 12.633.918,83 0,51 347 327 3,280 2,693 4,019
GUIPUZCOA 2 134.748,16 0,01 360 339 3,690 3,416 3,686
HUELVA 4 327.387,85 0,01 335 319 3,000 2,910 3,235
HUESCA 3 345.761,15 0,01 318 302 2,830 2,801 2,901
JAEN 6 499.026,84 0,02 321 308 2,890 2,793 3,400
LA CORUÑA 3 374.050,18 0,02 360 336 3,260 2,865 3,672
LAS PALMAS 17 1.892.003,97 0,08 327 314 3,120 2,750 3,672
LEON 1 156.869,14 0,01 360 342 3,150 3,151 3,151
LERIDA 216 20.710.468,18 0,83 349 327 3,260 2,743 4,250
LOGROÑO 1 110.241,56 0,00 360 332 3,210 3,210 3,210
MADRID 2.824 388.945.897,91 15,68 351 328 3,250 2,400 4,941
MALAGA 132 17.522.376,70 0,71 314 301 3,090 2,553 3,911
MURCIA 3.205 287.518.155,61 11,59 310 290 3,270 2,500 5,900
NAVARRA 4 333.974,60 0,01 360 331 3,510 3,316 3,672
PALENCIA 2 230.646,40 0,01 241 209 3,290 3,265 3,316
PONTEVEDRA 4 424.109,62 0,02 341 323 3,320 2,935 3,765
S. C. DE TENERIFE 66 8.114.369,72 0,33 312 300 3,130 2,500 3,627
SALAMANCA 4 472.843,58 0,02 368 342 3,090 2,703 3,400
SEGOVIA 9 923.417,26 0,04 342 326 3,410 3,085 3,585
SEVILLA 19 2.288.095,09 0,09 320 302 3,060 2,760 3,627
SORIA 1 45.113,91 0,00 180 163 2,910 2,912 2,912
TARRAGONA 782 81.875.694,87 3,30 357 334 3,230 2,553 4,424
TERUEL 5 249.987,74 0,01 247 203 3,340 3,111 3,750
TOLEDO 115 14.223.320,13 0,57 353 336 3,420 2,753 4,436
VALENCIA 4.707 421.601.849,16 17,00 322 303 3,240 2,250 4,500
VALLADOLID 1 111.337,40 0,00 384 345 3,340 3,335 3,335
VIZCAYA 4 625.312,89 0,03 274 257 2,990 2,800 3,250
ZAMORA 1 122.194,49 0,00 360 342 3,200 3,201 3,201
ZARAGOZA 3 433.704,08 0,02 360 345 3,250 3,060 4,000,,
,TOTALES 23.645 2.480.551.485,71 100 327 307 3,250 1,850 5,900,,
59,,,
