Cartera de préstamos hipotecarios al día 05.02.2009
Clasificación por Entidad Cedente,,
Entidad Cedente,Préstamos
Nº. %,Principal pendiente
(euros) %
CAIXA POPULAR-CAIXA RURAL,145 0,56,14.180.475,75 0,55
CAIXA RURAL ALBALAT DELS SORELLS,41 0,16,5.662.677,90 0,22
CAIXA RURAL DE BALEARS,258 0,99,39.803.146,04 1,55
CAIXA RURAL GALEGA,90 0,35,10.460.826,51 0,41
CAIXA RURAL LA VALL SAN ISIDRO,383 1,48,36.633.387,57 1,43
CAIXA RURAL TORRENT,300 1,16,38.739.374,24 1,51
CAJA CAMPO, CAJA RURAL,256 0,99,37.098.429,04 1,44
CAJA RURAL ARAGONESA Y DE LOS PIRINEOS,1.235 4,76,120.730.343,17 4,70
CAJA RURAL CENTRAL,510 1,96,46.663.156,11 1,82
CAJA RURAL DE ALBACETE,1.453 5,60,106.581.825,45 4,15
CAJA RURAL DE ARAGÓN,1.270 4,89,142.025.429,40 5,53
CAJA RURAL DE ASTURIAS,1.278 4,92,116.846.818,10 4,55
CAJA RURAL DE CASINOS,67 0,26,8.132.344,21 0,32
CAJA RURAL DE EXTREMADURA,200 0,77,15.997.930,26 0,62
CAJA RURAL DE GIJÓN,256 0,99,22.396.837,39 0,87
CAJA RURAL DE GRANADA,1.423 5,48,120.158.954,46 4,68
CAJA RURAL DE NAVARRA,3.218 12,40,366.005.381,18 14,25
CAJA RURAL DE SORIA,904 3,48,88.527.967,83 3,45
CAJASIETE,115 0,44,13.232.964,83 0,52
CAJA RURAL DE TERUEL,384 1,48,35.468.617,98 1,38
CAJA RURAL DE TOLEDO,2.095 8,07,163.764.492,48 6,38
CAJA RURAL DE ZAMORA,354 1,36,18.613.136,53 0,72
CAJA RURAL DEL MEDITERRÁNEO, RURALCAJA,5.243 20,20,557.710.957,22 21,72
CAJA RURAL DEL SUR,3.799 14,64,373.394.046,75 14,54
CAJA RURAL NUESTRA SEÑORA DE LA ESPERANZA DE
ONDA,139 0,54,16.884.266,56 0,66
CAJA RURAL SAN JAIME DE ALQUERÍAS NIÑO PERDIDO,146 0,56,10.385.288,39 0,40
CAJA RURAL SAN JOSE DE BURRIANA,40 0,15,7.733.652,27 0,30
CAJA RURAL SAN JOSE DE NULES,124 0,48,9.099.420,74 0,35
CAJA RURAL SAN ROQUE DE ALMENARA,73 0,28,5.373.808,51 0,21
CREDIT VALENCIA,159 0,61,19.866.746,81 0,77
Total 25.958 100,00 2.568.172.703,68 100,00,,
