Elab,,
,,
,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO TDA 29, F.T.A.
(División por Localización Geográfica de la Garantía),
,,
,VENCIMIENTO VENCIMIENTO
INICIAL RESIDUAL TIPO ACTUAL
SALDO Min. TIPO Máx. TIPO
PROVINCIA GARANTÍA NUM SALDO ACTUAL EUROS PONDERADO PONDERADO POR PONDERADO POR
ACTUAL % ACTUAL ACTUAL
POR SALDO SALDO ACTUAL SALDO ACTUAL
INICIAL (meses) (meses),
,ALAVA 5 0 8.678.752,93 0,97 321 299 4,530 3,836 5,125
ALBACETE 2 273.126,33 0,03 300 279 4,980 4,656 5,206
ALICANTE 6 11 76.288.667,32 8,54 318 300 4,530 3,100 6,103
ALMERIA 2 7 3.897.072,63 0,44 316 305 4,340 3,000 6,056
ASTURIAS 2 5 2.723.472,92 0,30 332 319 3,960 2,950 5,950
AVILA 2 237.637,12 0,03 327 303 4,640 4,399 5,253
BADAJOZ 1 190.124,76 0,02 361 335 4,860 4,856 4,856
BALEARES 1 .353 206.452.612,29 23,10 362 339 4,600 2,900 6,250
BARCELONA 3 72 56.047.802,32 6,27 320 295 4,540 2,700 7,606
BURGOS 3 5 5.462.652,38 0,61 326 307 4,400 3,500 5,064
CACERES 1 128.615,05 0,01 300 260 5,160 5,164 5,164
CADIZ 3 0 5.586.728,29 0,63 348 336 4,560 3,750 5,356
CANTABRIA 1 3 1.860.535,76 0,21 317 302 4,760 4,000 5,753
CASTELLON 1 08 15.237.903,13 1,71 341 325 4,440 3,720 5,414
CEUTA 1 297.755,32 0,03 481 462 4,450 4,449 4,449
CIUDAD REAL 2 285.375,09 0,03 324 312 4,860 4,853 4,864
CUENCA 1 113.779,90 0,01 300 276 4,950 4,953 4,953
GERONA 4 418.100,63 0,05 320 296 4,250 4,000 4,953
GRANADA 4 462.419,30 0,05 306 296 4,490 4,008 5,456
GUADALAJARA 5 4 7.229.572,59 0,81 325 306 4,530 3,650 5,853
GUIPUZCOA 3 75 51.970.324,64 5,82 316 295 4,320 3,400 6,000
HUELVA 1 121.077,35 0,01 301 284 5,170 5,171 5,171
JAEN 3 299.806,55 0,03 320 305 5,020 4,458 5,144
LAS PALMAS 4 15 61.724.915,95 6,91 343 326 4,700 3,550 5,953
LERIDA 3 377.400,35 0,04 324 307 4,590 4,364 4,764
LOGROÑO 2 0 2.407.562,74 0,27 286 264 4,520 3,901 5,244
MADRID 8 89 135.124.195,35 15,12 321 301 4,560 2,950 6,000
MALAGA 4 43 89.787.089,69 10,05 342 326 4,680 3,250 6,103
MELILLA 1 197.626,41 0,02 360 352 3,900 3,900 3,900
MURCIA 7 9 8.387.890,91 0,94 301 285 4,660 3,500 6,103
NAVARRA 1 44 21.236.962,86 2,38 329 310 4,580 3,560 6,050
PALENCIA 1 130.078,38 0,01 297 266 4,400 4,399 4,399
PONTEVEDRA 1 147.855,62 0,02 301 292 5,090 5,094 5,094
S. C. DE TENERIFE 1 49 22.460.387,69 2,51 326 312 4,620 3,250 5,594
SALAMANCA 4 5 6.322.512,27 0,71 346 336 3,770 3,100 5,753
SEVILLA 1 9 2.478.964,82 0,28 346 330 4,410 3,600 4,914
TARRAGONA 1 2 1.636.933,91 0,18 313 292 4,910 4,300 5,601
TOLEDO 2 8 4.307.599,72 0,48 332 313 4,680 3,750 5,605
VALENCIA 1 88 24.629.331,06 2,76 324 310 4,560 2,929 5,621
VALLADOLID 4 5 5.830.989,85 0,65 345 328 4,420 3,700 5,738
VIZCAYA 4 67 59.475.693,06 6,66 316 295 4,380 3,420 6,250
ZAMORA 3 360.552,15 0,04 338 329 3,840 3,400 4,506
ZARAGOZA 1 8 2.350.168,24 0,26 283 257 4,500 3,850 5,453,
,TOTALES 6.045 8 93.638.625,63 100 334,39 314,68 4,550 2,700 7,606,
72
88,,
