Elaborado con datos a 12/06/2007,
,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA 28, FTA
(División por Localización Geográfica de la Garantía)
,
,VENCIMIENTO VENCIMIENTO
INICIAL RESIDUAL TIPO ACTUAL
PROVINCIA SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
NUM PONDERADO POR PONDERADO POR PONDERADO POR
GARANTÍA EUROS ACTUAL % ACTUAL ACTUAL
SALDO INICIAL SALDO ACTUAL SALDO ACTUAL
(meses) (meses)
,Alava 1 171.000,00 0,03 457 449 5,110 5,106 5,106
Alicante 5 369.548,07 0,07 354 341 5,290 4,864 6,356
Almeria 150 14.820.201,28 2,78 401 391 5,240 4,000 6,608
Asturias 1 134.669,08 0,03 385 376 5,240 5,244 5,244
Badajoz 86 8.822.184,39 1,65 398 386 5,200 4,050 6,603
Baleares 1 157.663,39 0,03 480 451 4,660 4,664 4,664
Barcelona 1.950 240.573.733,69 45,13 397 364 4,800 3,880 6,753
Caceres 3 253.956,95 0,05 361 346 5,520 5,344 5,671
Cadiz 233 23.342.818,48 4,38 411 399 5,230 3,950 6,603
Castellon 5 609.906,35 0,11 426 409 4,960 4,671 5,156
Ciudad Real 2 244.756,29 0,05 429 418 5,160 4,844 5,203
Cordoba 35 4.149.028,40 0,78 403 391 5,180 4,000 6,356
Cuenca 7 967.700,95 0,18 338 319 5,220 4,864 6,106
Gerona 205 21.224.592,71 3,98 384 351 4,800 4,050 5,500
Granada 119 11.773.683,29 2,21 402 388 5,230 4,000 6,414
Guadalajara 8 1.081.313,13 0,20 370 356 5,220 4,771 6,503
Huelva 48 4.781.466,41 0,90 390 377 5,260 4,050 6,503
Huesca 3 396.650,74 0,07 335 322 4,730 4,250 6,000
Jaen 15 1.418.975,27 0,27 367 356 5,250 4,650 6,503
Las Palmas 83 8.872.987,68 1,66 405 394 5,250 4,250 6,603
Lerida 165 17.736.324,71 3,33 416 393 4,850 3,800 5,503
Madrid 671 81.450.060,17 15,28 386 376 5,270 4,000 6,753
Malaga 186 24.086.488,75 4,52 424 413 5,150 3,900 6,753
Murcia 1 136.900,00 0,03 385 371 5,360 5,356 5,356
S. C. De Tenerife 13 1.759.303,61 0,33 372 355 5,070 4,050 6,253
Salamanca 4 548.410,46 0,10 385 363 4,730 4,050 5,171
Segovia 1 73.381,51 0,01 169 163 4,500 4,500 4,500
Sevilla 270 27.766.041,10 5,21 419 409 5,240 4,000 6,658
Tarragona 239 27.097.828,45 5,08 402 375 4,840 3,980 5,503
Toledo 23 3.023.840,02 0,57 425 414 5,270 4,864 6,414
Valencia 49 4.884.619,23 0,92 390 377 5,210 4,050 6,503
Zamora 2 140.000,00 0,03 437 426 5,770 5,753 5,950
Zaragoza 2 198.658,75 0,04 361 348 5,450 5,253 6,253
,TOTALES 4.586 533.068.693,31 100,00 399 376 4,990 3,800 6,753
71,
