Elaborado con datos a 12/06/2007,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA 28, FTA
(División por Período de Revisión y Fecha de Próxima Revisión de Tipo de Interés)
,
,VENCIMIENTO VENCIMIENTO
PERÍODO DE REVISIÓN Y
INICIAL RESIDUAL TIPO ACTUAL
FECHA DE PRÓXIMA SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
NUM PONDERADO POR PONDERADO POR PONDERADO POR
REVISIÓN DE TIPO (año- EUROS ACTUAL % ACTUAL ACTUAL
SALDO INICIAL SALDO ACTUAL SALDO ACTUAL
mes)
(meses) (meses)
ANUAL 1.501 122.183.549,50 22,92 340 283 4,660 3,800 6,253
200707 173 15.016.919,15 2,82 343 285 4,140 3,800 4,808
200708 61 4.590.651,82 0,86 345 289 4,240 4,000 4,700
200709 118 8.873.350,48 1,66 329 273 4,400 4,130 4,789
200710 145 12.314.848,54 2,31 338 285 4,440 4,110 4,865
200711 130 10.637.387,97 2,00 355 303 4,540 4,210 4,965
200712 111 9.707.868,17 1,82 355 301 4,640 4,290 5,049
200801 91 6.500.649,37 1,22 331 270 4,760 4,360 5,160
200802 131 10.615.880,27 1,99 340 279 4,820 4,420 6,003
200803 115 9.024.054,40 1,69 327 262 4,890 4,400 5,810
200804 111 8.807.939,07 1,65 339 277 4,930 4,590 5,170
200805 168 14.010.393,94 2,63 333 274 5,000 4,600 5,625
200806 147 12.083.606,32 2,27 345 289 5,100 3,970 6,253
SEMESTRAL 3.085 410.885.143,81 77,08 416 403 5,080 3,900 6,753
200706 1 80.537,77 0,02 185 155 4,600 4,599 4,599
200707 676 87.390.571,33 16,39 418 407 4,770 3,900 6,450
200708 464 59.791.976,65 11,22 415 402 4,990 4,000 6,421
200709 395 52.902.723,09 9,92 417 402 5,110 4,000 6,564
200710 448 61.621.654,16 11,56 415 403 5,160 4,594 6,594
200711 500 69.868.745,89 13,11 414 402 5,170 4,606 6,606
200712 601 79.228.934,92 14,86 416 404 5,350 4,250 6,753,
,TOTALES 4.586 533.068.693,31 100 399 376 4,990 3,800 6,753
77,
