Elab,
,
,CARTERA CERTIFICADOS DE TRANSMISIÓN DE HIPOTECA TDA 26-MIXTO F.T.A.
(División por Saldo Actual)
Grupo 2
,
,VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
SALDO ACTUAL SALDO PONDERADO SALDO ACTUAL Min. TIPO Máx. TIPO
SALDO ACTUAL EUROS NUM PONDERADO PONDERADO
EUROS ACTUAL % POR SALDO MEDIO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses)
,0,00 - 30.000,00 30 5 98.680,87 0,64 206 192 3,67 22.566,35 3,00 4,41
30.000,00 - 60.000,00 26 1 .229.662,44 1,31 258 226 3,73 48.818,18 2,60 4,55
60.000,00 - 90.000,00 77 6 .100.122,62 6,49 309 283 3,58 80.017,75 2,70 4,50
90.000,00 - 120.000,00 160 16.959.944,32 18,05 328 309 3,5 106.650,40 2,64 4,48
120.000,00 - 150.000,00 142 19.261.213,24 20,5 343 326 3,35 136.180,21 2,54 4,11
150.000,00 - 180.000,00 111 18.319.946,13 19,5 347 330 3,29 165.470,83 2,60 4,50
180.000,00 - 210.000,00 61 11.761.771,84 12,52 354 338 3,21 193.187,18 2,17 4,00
210.000,00 - 240.000,00 29 6 .523.478,79 6,94 354 337 3,2 225.295,45 2,64 4,00
240.000,00 - 270.000,00 14 3 .562.637,53 3,79 343 327 3,15 254.793,93 2,67 3,70
270.000,00 - 300.000,00 14 3 .984.605,79 4,24 350 332 3,16 285.007,19 2,64 4,00
300.000,00 - 330.000,00 6 1 .907.799,26 2,03 351 328 3 318.131,48 2,55 3,50
330.000,00 - 360.000,00 4 1 .366.196,51 1,45 330 314 3,43 341.744,97 3,06 3,68
360.000,00 - 390.000,00 3 1 .120.744,41 1,19 341 323 3,65 373.979,79 2,81 4,20
390.000,00 - 420.000,00 2 8 22.730,82 0,88 331 314 3,2 411.410,79 2,75 3,66
420.000,00 - 450.000,00 1 4 40.438,02 0,47 361 348 2,54 440.438,02 2,54 2,54
,TOTALES 6 80 93.959.972,59 100 339 321 3,330 168.535,52 2,170 4,555
91,
