EMISIÓN TDA 27, FTA
(División por Fecha de Próxima Revisión de Tipo de Interés)

VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
FECHA DE PRÓXIMA INICIAL RESIDUAL
SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
REVISIÓN DE TIPO (año- NUM PONDERADO PONDERADO
EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
mes) POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses)
200611 6 27 6 3.186.691,94 6,04 310 284 3,560 2,500 5,950
200612 1 .588 1 51.505.980,82 14,49 347 326 3,870 2,700 5,971
200701 1 .332 1 31.584.196,49 12,58 341 318 3,980 2,700 6,058
200702 1 .303 1 27.945.390,93 12,23 345 323 4,080 2,700 6,000
200703 1 .445 1 46.499.999,72 14,01 349 327 4,240 2,750 6,079
200704 1 .441 1 41.850.913,05 13,56 347 324 4,350 2,720 6,615
200705 1 .195 1 09.938.354,44 10,51 355 333 4,440 2,700 6,465
200706 4 72 3 8.387.302,82 3,67 324 288 4,090 2,750 5,250
200707 5 11 3 8.067.331,53 3,64 310 272 4,250 3,458 6,308
200708 2 79 2 0.732.499,86 1,98 309 269 4,330 3,796 5,500
200709 3 50 2 7.716.673,78 2,65 318 282 4,480 3,900 5,950
200710 4 24 3 6.798.554,39 3,52 335 303 4,560 3,000 5,886
200711 1 15 1 1.326.381,24 1,08 361 334 4,510 3,200 5,015
200712 1 1 32.653,13 0,01 311 288 4,000 4,000 4,000
200804 1 1 09.401,80 0,01 360 342 2,750 2,750 2,750
200806 1 1 00.539,76 0,01 360 343 2,700 2,700 2,700
200808 1 62.151,88 0,01 398 357 5,500 5,500 5,500
TOTALES 11.086 1.045.945.017,58 100 341 316 4,150 2,500 6,615
89
