Elab,,
,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAM 7
(División por Saldo Actual),
,,
,VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
SALDO ACTUAL SALDO PONDERADO SALDO ACTUAL Min. TIPO Máx. TIPO
SALDO ACTUAL EUROS NUM PONDERADO PONDERADO
EUROS ACTUAL % POR SALDO MEDIO PONDERADO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses),
,0,00 - 30.000,00 52 334.120,23 0,01 228 212 3,770 24.549,64 2,710 4,755
30.000,00 - 60.000,00 1687 85.173.900,34 3,40 274 248 3,850 51.215,86 2,418 5,151
60.000,00 - 90.000,00 3323 252.708.977,54 10,09 311 290 3,800 77.027,35 2,500 5,308
90.000,00 - 120.000,00 3681 386.959.633,52 15,45 340 322 3,790 105.849,84 2,500 5,321
120.000,00 - 150.000,00 3240 437.571.671,42 17,47 354 338 3,740 135.615,72 2,470 5,251
150.000,00 - 180.000,00 2435 400.542.448,08 16,00 368 353 3,670 164.947,40 2,300 5,088
180.000,00 - 210.000,00 1690 329.050.168,11 13,14 374 359 3,690 195.089,08 2,500 5,200
210.000,00 - 240.000,00 776 174.672.031,48 6,98 365 348 3,600 225.448,33 2,260 4,901
240.000,00 - 270.000,00 548 139.254.155,46 5,56 359 340 3,590 254.404,03 2,668 4,800
270.000,00 - 300.000,00 291 82.721.585,58 3,30 346 329 3,650 284.522,69 2,620 4,838
300.000,00 - 330.000,00 158 49.671.478,77 1,98 339 319 3,570 314.585,63 2,618 4,787
330.000,00 - 360.000,00 117 40.295.152,79 1,61 340 321 3,570 344.630,07 2,170 4,539
360.000,00 - 390.000,00 88 32.953.685,25 1,32 337 319 3,620 374.676,99 2,668 4,558
390.000,00 - 420.000,00 61 24.680.354,15 0,99 337 319 3,520 404.788,34 2,500 4,401
420.000,00 - 450.000,00 36 15.545.067,02 0,62 341 323 3,490 431.972,07 2,720 4,471
450.000,00 - 480.000,00 30 14.000.866,48 0,56 304 287 3,670 466.874,74 2,670 4,789
480.000,00 - 510.000,00 18 8.803.420,97 0,35 320 300 3,720 489.159,73 2,873 4,338
510.000,00 - 540.000,00 13 6.837.297,45 0,27 335 315 3,640 526.024,45 2,720 4,414
540.000,00 - 570.000,00 7 3.876.691,54 0,15 334 312 3,440 553.957,25 2,773 4,021
570.000,00 - 600.000,00 7 4.082.352,78 0,16 313 292 3,720 583.295,82 3,000 4,308
600.000,00 - 630.000,00 5 3.100.844,07 0,12 321 297 3,360 620.236,93 2,650 4,308
630.000,00 - 660.000,00 3 1.946.531,32 0,08 260 247 3,340 648.909,39 2,750 3,783
660.000,00 - 690.000,00 3 2.019.588,01 0,08 293 272 3,830 673.225,40 3,000 5,221
690.000,00 - 720.000,00 5 3.514.851,29 0,14 252 232 3,630 703.103,11 2,973 4,401
720.000,00 - 750.000,00 2 1.476.304,43 0,06 360 329 3,830 738.167,45 3,500 4,151
750.000,00 - 780.000,00 2 1.546.095,10 0,06 270 256 4,310 773.059,25 4,308 4,308
780.000,00 - 810.000,00 1 781.925,28 0,03 240 217 3,470 781.925,28 3,473 3,473,
,TOTAL 18.279 2 .504.121.198,46 100 348 331 3,710 175.785,97 2,170 5,321,
70,,
