Elaborado con datos a 20/09/2006,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAM 7
(División por Fecha de Próxima Revisión de Tipo de Interés)
,
,VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
FECHA DE PRÓXIMA INICIAL RESIDUAL
SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
REVISIÓN DE TIPO (año- NUM PONDERADO PONDERADO
EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
mes) POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses)
,200609 1 .543 2 12.693.257,06 8,49 346 329 3,830 2,418 5,289
200610 1 .662 2 26.350.266,50 9,04 347 330 3,170 2,170 4,500
200611 1 .828 2 49.503.604,79 9,96 351 336 3,180 2,260 4,550
200612 1 .779 2 44.572.349,38 9,77 352 336 3,280 2,400 4,313
200701 1 .653 2 27.028.477,69 9,07 348 331 3,460 2,500 4,688
200702 1 .379 1 82.759.942,58 7,30 350 333 3,580 2,500 4,783
200703 1 .169 1 59.636.724,42 6,37 347 328 3,710 2,650 4,883
200704 1 .118 1 56.917.070,86 6,27 347 327 3,820 2,818 5,251
200705 1 .216 1 71.287.061,08 6,84 352 334 4,000 3,264 5,321
200706 1 .608 2 23.012.788,74 8,91 350 332 4,100 3,471 5,221
200707 1 .968 2 68.729.509,17 10,73 345 327 4,220 2,900 5,308
200708 1 .221 1 63.102.325,69 6,51 347 330 4,340 3,651 5,200
200709 1 21 1 6.685.520,15 0,67 352 337 4,440 3,000 5,039
200711 1 6 8.233,31 0,00 275 253 3,540 3,543 3,543
200801 1 1 98.530,20 0,01 240 220 3,750 3,750 3,750
200807 2 2 45.736,95 0,01 364 350 3,750 3,750 3,750
200810 2 3 53.003,20 0,01 304 293 3,750 3,750 3,750
200812 1 5 8.476,25 0,00 240 231 3,750 3,750 3,750
200902 1 1 18.721,41 0,00 360 353 3,750 3,750 3,750
200903 1 1 12.094,38 0,00 240 234 3,750 3,750 3,750
200911 1 1 76.502,27 0,01 360 338 3,950 3,950 3,950
201005 1 5 1.743,39 0,00 240 224 3,950 3,950 3,950
201007 1 2 69.111,78 0,01 240 226 3,950 3,950 3,950
201011 1 1 47.347,82 0,01 312 290 3,220 3,220 3,220
201107 1 42.799,39 0,00 240 154 4,950 4,950 4,950
,TOTAL 18.279 2.504.121.198,46 100 348 331 3,710 2,170 5,321
69,
