Elaborado con datos a 14 de noviembre de 2006,,,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN FTPYME TDA CAM 4
(División por Fecha de Formalización),,,
,,,,
,VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
FECHA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
FORMALIZACION EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses),,,
,1991 1 5 98.588,04 0,03 240 60 4,250 4,250 4,250
1993 2 8 2.193,53 0,00 243 86 3,280 3,250 4,000
1994 4 1 07.748,16 0,01 199 53 3,610 1,250 4,750
1995 3 5 4.749,79 0,00 201 66 3,620 3,500 3,750
1996 30 1 .932.790,76 0,10 205 81 4,110 3,000 6,750
1997 146 5 .673.455,30 0,29 197 86 3,970 3,000 5,500
1998 245 9 .833.131,87 0,51 207 107 3,960 2,900 6,750
1999 407 2 0.464.567,02 1,05 199 110 4,250 2,750 6,750
2000 450 2 5.112.794,24 1,29 195 119 4,150 2,600 7,500
2001 661 5 8.290.952,12 3,00 183 118 4,050 0,499 7,750
2002 1.120 9 1.563.522,60 4,72 191 139 4,130 1,931 7,500
2003 1.548 1 65.661.203,30 8,54 173 133 3,960 2,720 7,250
2004 3.657 4 23.282.860,49 21,81 153 125 4,060 1,931 8,000
2005 5.036 7 59.740.990,22 39,15 143 127 3,980 0,000 7,750,,,
,2006 1.661 3 78.079.826,11 19,48 93 86 4,070,0,000,8,250,
,TOTAL 14.971 1.940.479.374 100 143 119 4,030 0,000 8,250,,,
79,,,,
