Elab,,bre de 2006,
,,,
,,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN FTPYME TDA CAM 4
(División por Localización Geográfica de la Garantía),,
,,,
,VENCIMIENTO VENCIMIENTO
INICIAL RESIDUAL TIPO ACTUAL
SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
PROVINCIA GARANTÍA NUM PONDERADO PONDERADO PONDERADO POR
EUROS ACTUAL % ACTUAL ACTUAL
POR SALDO POR SALDO SALDO ACTUAL
INICIAL (meses) ACTUAL (meses),,
,A CORUÑA 1 1 .400.000,00 0,13 24 15 3,850 3,851 3,851
ALAVA 3 7 5.780,11 0,01 175 135 3,730 3,721 3,750
ALBACETE 36 3 .036.602,36 0,27 205 182 4,030 3,250 5,000
ALICANTE 3586 375.915.560,05 33,81 202 172 3,990 2,250 7,750
ALMERIA 91 16.179.007,90 1,46 152 134 3,830 3,020 5,515
ASTURIAS 1 1 .500.000,00 0,13 36 25 2,600 2,600 2,600
AVILA 2 2 72.312,49 0,02 190 174 3,980 3,901 4,039
BADAJOZ 6 1 .177.857,08 0,11 90 74 4,170 3,400 5,500
BALEARES 484 83.111.239,33 7,48 203 177 3,750 2,600 6,950
BARCELONA 265 44.419.851,57 4,00 239 210 3,770 2,720 5,250
CACERES 4 4 04.304,57 0,04 339 329 3,930 3,500 4,365
CADIZ 12 6 .045.467,97 0,54 199 184 4,100 2,950 4,500
CANTABRIA 1 2 58.456,07 0,02 180 167 4,410 4,415 4,415
CASTELLON 263 32.520.925,14 2,93 180 150 3,930 2,750 5,250
CEUTA 1 1 03.787,80 0,01 180 148 3,650 3,651 3,651
CIUDAD REAL 3 1 36.788,56 0,01 134 100 4,400 4,201 5,000
CORDOBA 1 5 5.273,86 0,00 240 214 4,140 4,139 4,139
CUENCA 1 2 9.346,73 0,00 180 154 4,290 4,287 4,287
GIRONA 156 21.818.006,95 1,96 230 203 3,710 2,720 5,250
GRANADA 22 7 .082.715,93 0,64 145 133 3,050 2,700 4,721
GUADALAJARA 6 5 55.896,97 0,05 258 227 3,720 3,250 4,615
GUIPUZCOA 1 1 12.999,55 0,01 240 220 4,080 4,083 4,083
HUELVA 5 1 .372.153,26 0,12 108 93 3,880 3,592 4,308
JAEN 2 4 0.074,75 0,00 247 203 4,520 4,500 4,539
LAS PALMAS 12 2 .314.579,69 0,21 233 205 3,950 3,400 4,251
LEON 1 5 2.834,86 0,00 180 166 4,540 4,539 4,539
LLEIDA 25 4 .642.742,27 0,42 203 173 3,870 3,000 4,715
MADRID 311 50.920.501,99 4,58 222 193 3,860 2,720 5,039
MALAGA 46 15.056.252,80 1,35 176 160 3,890 2,700 4,789
MELILLA 1 2 37.033,62 0,02 250 221 3,260 3,264 3,264
MURCIA 2404 268.162.978,44 24,12 196 168 3,970 2,700 7,200
NAVARRA 2 7 21.073,82 0,06 159 112 3,190 3,114 3,592
ORENSE 3 1 72.842,69 0,02 172 89 3,900 3,664 4,000
PONTEVEDRA 5 1 78.196,52 0,02 176 125 3,700 3,313 4,721
SALAMANCA 5 6 20.533,47 0,06 259 214 4,120 3,434 4,500
SEVILLA 3 3 72.029,94 0,03 211 170 3,700 3,164 4,750
STA CRUZ DE TENERIFE 28 5 .607.102,63 0,50 186 170 4,050 3,014 4,615
TARRAGONA 98 14.258.937,01 1,28 185 157 3,870 3,000 5,250
TERUEL 2 1 52.416,44 0,01 180 140 3,820 3,750 3,938
TOLEDO 17 3 .534.050,38 0,32 172 154 3,870 2,970 4,558
VALENCIA 1356 143.640.380,02 12,92 213 183 3,920 1,000 7,500
VALLADOLID 3 2 .932.348,13 0,26 39 26 3,860 3,505 4,615
VIZCAYA 3 3 07.008,15 0,03 357 307 4,020 3,855 4,415
ZAMORA 1 1 01.446,87 0,01 240 228 3,000 3,000 3,000
ZARAGOZA 1 2 12.742,54 0,02 124 93 4,410 4,414 4,414,,
,TOTAL 9.280 1.111.822.441,28 100 202 173 3,920 1,000 7,750,,
77,,,
