Cartera de préstamos hipotecarios al día 25.04.2006
Clasificación por deudor,,
,Préstamos
%,Principal pendiente
(euros) %
Deudor 1,4 0,021,519.606,04 0,035
Deudor 2,1 0,005,442.944,38 0,030
Deudor 3,1 0,005,438.500,00 0,029
Deudor 4,1 0,005,405.247,78 0,027
Deudor 5,1 0,005,399.626,11 0,027
Deudor 6,1 0,005,394.267,83 0,026
Deudor 7,1 0,005,393.981,11 0,026
Deudor 8,1 0,005,393.218,85 0,026
Deudor 9,1 0,005,393.202,55 0,026
Deudor 10,1 0,005,388.251,17 0,026
1.486.766.812,43 99,72
Resto: 18.954 deudores,19.106 99,93,
Total 18.964 deudores 19.119 100.00 1.490.935.658,25 100.00,,
