,,
,,
,AUDITED PORTFOLIO, TDA 22-MIXTO ISSUE
(Grouped by Remaining Term)
GROUP 2,
,,
,WEIGHTED WEIGHTED Min. Max.
CURRENT WEIGHTED
TOTAL CURRENT AVERAGE AVERAGE CURRENT CURRENT
REMAINING TERM NUM BALANCE AVERAGE INITIAL
BALANCE EUROS REMAINING TERM CURRENT INTEREST INTEREST
% TERM (months)
(months) INTEREST RATE RATE RATE,
,Menos de 45.00 36 4 7.031,60 0,02 59 43 4,25 2,50 6,25
45.00 - 60.00 3 1 2.510,13 0,00 61 47 5,95 5,95 5,95
60.00 - 75.00 4 3 18.723,20 0,12 116 65 4,21 4,00 5,00
75.00 - 90.00 1 4 3.794,98 0,02 180 87 6,00 6,00 6,00
90.00 - 105.00 6 1 21.353,43 0,05 139 102 4,00 3,50 5,95
105.00 - 120.00 11 6 09.521,20 0,23 151 112 3,47 2,97 5,95
120.00 - 135.00 3 1 88.069,88 0,07 175 125 3,68 3,11 4,50
135.00 - 150.00 7 3 32.608,82 0,12 208 145 3,68 2,66 4,25
150.00 - 165.00 21 9 19.566,99 0,34 208 159 3,71 2,89 5,95
165.00 - 180.00 18 8 59.669,63 0,32 222 170 3,57 2,65 5,95
180.00 - 195.00 12 7 11.018,98 0,27 238 185 3,63 3,35 4,25
195.00 - 210.00 15 8 93.082,94 0,33 236 203 3,84 3,25 5,95
210.00 - 225.00 49 4 .259.395,99 1,59 242 219 3,33 2,56 5,95
225.00 - 240.00 39 2 .898.631,25 1,08 251 230 3,41 2,75 5,95
240.00 - 255.00 18 1 .577.619,27 0,59 292 246 3,31 2,66 4,50
255.00 - 270.00 15 1 .269.700,83 0,47 301 263 3,44 2,92 4,04
270.00 - 285.00 160 1 5.823.158,37 5,90 300 278 3,23 2,56 5,95
285.00 - 300.00 89 8 .039.788,45 3,00 304 288 3,66 2,65 6,25
300.00 - 315.00 13 1 .078.225,37 0,40 359 308 3,44 2,91 3,75
315.00 - 330.00 28 2 .191.252,95 0,82 355 324 3,53 2,90 6,25
330.00 - 345.00 990 1 02.929.027,21 38,38 360 339 3,46 2,41 5,95
345.00 - 360.00 949 8 1.249.115,54 30,3 361 348 3,79 2,40 6,50
360.00 - 375.00 2 4 13.250,00 0,15 372 364 3,61 3,50 3,76
375.00 - 390.00 3 3 81.879,09 0,14 397 382 3,28 3,18 3,35
390.00 - 405.00 10 1 .420.567,30 0,53 419 402 3,52 2,76 4,75
405.00 - 420.00 31 4 .467.617,17 1,67 420 409 3,59 2,90 4,50
420.00 - 435.00 15 1 .555.274,15 0,58 444 429 3,18 2,97 3,60
435.00 - 450.00 5 7 39.666,70 0,28 454 442 3,59 3,26 4,00
450.00 - 465.00 69 8 .973.785,99 3,35 479 463 3,84 2,81 4,75
465.00 - 480.00 156 23.856.571,78 8,90 480 470 3,71 2,91 4,25,
,TOTAL 2.778 268.181.479,19 100 365 347 3,59 2,40 6,50,
97,,
