,,e 2007,,
,,,,
,,,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN CAIXA PENEDÈS PYMES TDA 1
(División por Localización Geográfica del Deudor),,,
,,,,
,VENCIMIENTO VENCIMIENTO
INICIAL RESIDUAL TIPO ACTUAL
SALDO ACTUAL SALDO Min. TIPO Máx. TIPO
PROVINCIA GARANTÍA NUM PONDERADO PONDERADO PONDERADO POR
EUROS ACTUAL % ACTUAL ACTUAL
POR SALDO POR SALDO SALDO ACTUAL
INICIAL (meses) ACTUAL (meses),,,
,ALAVA 1 245.150,36 0,03 360 336 3,860 3,855 3,855
ALBACETE 1 89.470,17 0,01 300 230 4,250 4,250 4,250
BALEARES 1 38.291,42 0 240 189 4,750 4,750 4,750
BARCELONA 3.976 597.434.071,82 72,65 200 169 4,550 2,280 9,250
BURGOS 1 39.467,06 0,00 144 114 4,360 4,365 4,365
CADIZ 1 608.179,56 0,07 300 288 4,860 4,856 4,856
CASTELLON 53 9.596.546,77 1,17 169 150 4,510 3,000 7,500
GERONA 538 70.537.089,31 8,58 174 146 4,610 2,280 8,800
GUIPUZCOA 2 484.923,84 0,06 338 327 4,300 4,250 5,000
HUESCA 196 20.868.890,97 2,54 166 137 4,610 2,280 7,500
LERIDA 371 44.583.758,94 5,42 169 140 4,580 2,280 8,500
LOGROÑO 1 324.020,23 0,04 180 164 4,510 4,514 4,514
MADRID 39 10.381.535,66 1,26 244 213 4,450 2,973 5,344
MALAGA 1 102.251,48 0,01 360 342 4,470 4,465 4,465
MURCIA 1 40.309,71 0,00 60 53 5,000 5,000 5,000
NAVARRA 3 1.254.962,73 0,15 61 29 5,150 5,049 5,171
SEVILLA 5 2.614.137,62 0,32 182 161 5,070 3,664 5,215
TARRAGONA 442 47.224.145,71 5,74 185 156 4,660 2,280 8,500
TERUEL 1 53.396,12 0,01 72 61 4,750 4,750 4,750
TOLEDO 1 41.442,11 0,01 60 15 5,500 5,500 5,500
VALENCIA 1 178.483,10 0,02 24 13 4,800 4,800 4,800,,,
,ZARAGOZA 79 15.595.357,75 1,90 181 159 4,530,,2,280 7,250,
,TOTALES 5.715 8 22.335.882,44 100 194,0 164,3 4,570 2,280 9,250,,,
61,,,,
