,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 2
(División por Saldo Actual)
,
,SALDO ACTUAL EUROS NUM SALD E O U R A O C S TUAL AC S T A U L A D L O % IN V P P I E O C O N I I N A R N C D L I I S C M E ( A I R m I A E L A L e N D D s T O e O O s ) A V C P P E T O R O N U E N R C A S D I L S I M E D A ( R I U m E L A A N D e D L s T O O e O s ) T P P I O P O A N O R C D A T S E C U A R T A L A U L D D A O O L SALDO ACTUAL MEDIO M A i C n T . T U I A P L O M A á C x T . U TI A P L O
,0,00 - 15.000,00 3 31.253,12 0,00 206 190 3,22 10.417,71 2,92 3,38
15.000,00 - 30.000,00 357 9.683.628,23 0,95 220 161 3,48 27.125,01 2,55 7,00
30.000,00 - 45.000,00 1925 73.505.392,66 7,20 237 177 3,41 38.184,62 2,42 7,00
45.000,00 - 60.000,00 2468 129.756.803,44 12,71 260 205 3,33 52.575,69 2,35 4,62
60.000,00 - 75.000,00 2100 141.140.768,09 13,82 275 230 3,25 67.209,89 2,35 6,75
75.000,00 - 90.000,00 1620 133.090.062,21 13,03 289 253 3,12 82.154,36 2,35 4,25
90.000,00 - 105.000,00 1223 118.971.359,18 11,65 300 269 3,06 97.278,30 2,35 6,50
105.000,00 - 120.000,00 895 100.398.569,83 9,83 308 280 3,01 112.177,17 2,35 4,00
120.000,00 - 135.000,00 598 75.719.846,08 7,42 319 293 3,01 126.621,82 2,35 6,50
135.000,00 - 150.000,00 520 74.073.541,57 7,25 324 300 2,96 142.449,12 2,42 4,25
150.000,00 - 165.000,00 293 45.966.964,27 4,50 331 309 2,96 156.883,84 2,35 4,00
165.000,00 - 180.000,00 244 42.045.826,77 4,12 339 319 2,94 172.318,96 2,35 3,75
180.000,00 - 195.000,00 154 28.826.774,05 2,82 336 317 2,89 187.186,84 2,35 3,47
195.000,00 - 210.000,00 98 19.790.122,66 1,94 345 326 2,88 201.940,03 2,44 3,42
210.000,00 - 225.000,00 47 10.173.265,60 1,00 328 305 2,90 216.452,46 2,51 3,62
225.000,00 - 240.000,00 32 7.413.028,93 0,73 312 294 2,85 231.657,15 2,55 3,50
240.000,00 - 255.000,00 12 2.990.506,92 0,29 350 338 2,80 249.208,91 2,44 3,13
255.000,00 - 270.000,00 9 2.365.189,43 0,23 333 319 2,81 262.798,83 2,44 3,05
270.000,00 - 285.000,00 11 3.043.855,35 0,30 333 318 2,88 276.714,12 2,44 3,22
285.000,00 - 300.000,00 6 1.763.796,03 0,17 360 347 2,73 293.966,01 2,60 2,87
300.000,00 - 315.000,00 1 300.017,76 0,03 420 412 2,69 300.017,76 2,69 2,69
,TOTALES 12.616 1 .021.050.572,18 100,00 294 258 3,12 80.932,99 2,353 7,00
,
