,,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA IBERCAJA 2
(División por Fecha de Próxima Revisión de Tipo de Interés),
,,
,VENCIMIENTO VENCIMIENTO
FECHA DE TIPO ACTUAL
INICIAL RESIDUAL
PRÓXIMA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
REVISIÓN DE TIPO EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
(año-mes) ACTUAL
INICIAL (meses) ACTUAL (meses),
,2005-09 1366 110.572.370,38 10,83 297 261 3,19 2,55 4,62
2005-10 1405 112.619.623,38 11,03 299 265 3,22 2,56 6,25
2005-11 1543 130.339.665,70 12,77 304 272 3,13 2,52 7,00
2005-12 1729 141.641.034,11 13,87 301 266 3,11 2,44 6,75
2006-01 1485 124.415.280,12 12,19 303 271 3,04 2,35 4,50
2006-02 1201 94.806.362,55 9,29 298 263 3,16 2,42 7,00
2006-03 567 44.372.136,50 4,35 275 233 3,21 2,56 6,75
2006-04 714 55.379.627,43 5,42 278 236 3,18 2,59 4,00
2006-05 610 46.079.649,93 4,51 277 233 3,15 2,42 4,00
2006-06 729 58.597.903,85 5,74 282 242 3,00 2,44 4,00
2006-07 717 56.357.291,31 5,52 279 236 2,94 2,35 3,95
2006-08 545 45.406.303,49 4,45 284 250 2,98 2,42 3,92
2008-10 3 312.954,34 0,03 267 245 4,25 4,25 4,25
2008-11 1 100.653,53 0,01 360 339 4,00 4,00 4,00
2008-12 1 49.715,56 0,00 240 220 4,25 4,25 4,25,
,TOTALES 12.616 1.021.050.572,18 100,00 294 258 3,12 2,353 7,00,
,,
