Cartera de Préstamos Hipotecarios a fecha 19 03 2007
DOMICILIO DE LA GARANTÍA DE LOS PRÉSTAMOS ASOCIADOS CON HIPOTECA DE 2º RANGO
Nº DE % Nº SALDO % SALDO
ÍNDICE DE REFERENCIA PRESTAMOS PRESTAMOS VIVO VIVO
ALAVA 2 0,38% 93.398,75 0,39%
ALICANTE 19 3,62% 780.473,06 3,27%
ALMERIA 7 1,33% 314.871,88 1,32%
ASTURIAS 2 0,38% 95.830,58 0,40%
BADAJOZ 4 0,76% 136.052,12 0,57%
BALEARES 41 7,81% 1.969.368,17 8,25%
BARCELONA 94 17,90% 4.614.595,87 19,32%
BURGOS 1 0,19% 58.787,42 0,25%
CACERES 1 0,19% 36.030,00 0,15%
CADIZ 14 2,67% 575.497,76 2,41%
CANTABRIA 4 0,76% 214.068,75 0,90%
CASTELLON 7 1,33% 276.247,53 1,16%
CIUDAD REAL 1 0,19% 41.916,54 0,18%
CORDOBA 1 0,19% 48.595,00 0,20%
GERONA 20 3,81% 730.221,45 3,06%
GRANADA 3 0,57% 149.616,97 0,63%
GUADALAJARA 12 2,29% 587.873,91 2,46%
GUIPUZCOA 1 0,19% 51.697,00 0,22%
HUELVA 4 0,76% 174.530,29 0,73%
HUESCA 2 0,38% 23.540,24 0,10%
JAEN 1 0,19% 66.078,54 0,28%
LA CORUÑA 2 0,38% 90.616,15 0,38%
LA RIOJA 1 0,19% 22.165,27 0,09%
LAS PALMAS 16 3,05% 748.369,24 3,13%
LERIDA 5 0,95% 192.804,84 0,81%
MADRID 137 26,10% 6.475.831,84 27,12%
MALAGA 28 5,33% 1.276.402,31 5,34%
MURCIA 5 0,95% 234.609,14 0,98%
NAVARRA 3 0,57% 149.827,37 0,63%
ORENSE 1 0,19% 49.250,88 0,21%
PONTEVEDRA 6 1,14% 321.840,32 1,35%
SANTA CRUZ DE T 2 0,38% 81.503,97 0,34%
SEVILLA 20 3,81% 793.962,04 3,32%
TARRAGONA 11 2,10% 490.267,35 2,05%
TENERIFE 5 0,95% 235.875,22 0,99%
TOLEDO 15 2,86% 675.679,40 2,83%
VALENCIA 11 2,10% 428.585,71 1,79%
VIZCAYA 4 0,76% 173.579,32 0,73%
ZARAGOZA 12 2,29% 400.208,01 1,68%
TOTALES 525 100,00% 23.880.670,21 100,00%
