Elaborado con datos a 18/04/05,
,CARTERA AUDITADA DERECHOS DE CRÉDITO, EMISIÓN TDA CAJAMAR 2
(División por Fecha de Próxima Revisión de Tipo de Interés)
,
,VENCIMIENTO VENCIMIENTO
FECHA DE TIPO ACTUAL
INICIAL RESIDUAL
PRÓXIMA SALDO ACTUAL SALDO PONDERADO Min. TIPO Máx. TIPO
NUM PONDERADO PONDERADO
REVISIÓN DE TIPO EUROS ACTUAL % POR SALDO ACTUAL ACTUAL
POR SALDO POR SALDO
(año-mes) ACTUAL
INICIAL (meses) ACTUAL (meses)
,200504 536 46.991.584,11 4,40 290 277 3,06 2,50 4,75
200505 1154 100.173.170,74 9,37 293 281 3,01 2,30 5,75
200506 1218 104.865.769,96 9,81 291 278 3,01 2,50 5,50
200507 1365 121.822.295,88 11,40 292 281 3,05 2,50 5,50
200508 882 77.858.673,01 7,29 288 278 3,10 2,56 5,75
200509 926 85.774.202,90 8,03 296 286 3,12 2,56 5,75
200510 749 70.853.672,71 6,63 295 285 3,13 2,65 6,00
200511 459 41.012.280,23 3,84 296 283 3,19 2,75 6,50
200512 306 25.700.841,79 2,41 285 268 3,24 2,75 5,42
200601 456 35.794.856,94 3,35 284 267 3,30 2,80 6,50
200602 707 55.754.151,89 5,22 282 266 3,26 2,80 5,17
200603 1202 98.176.099,54 9,19 288 274 3,29 2,75 4,92
200604 529 44.404.642,32 4,16 289 275 3,28 2,81 4,42
200608 2 179.191,38 0,02 360 340 2,75 2,75 2,75
200609 24 1.813.734,11 0,17 263 244 2,75 2,75 2,75
200610 106 8.235.862,10 0,77 289 271 2,77 2,75 3,50
200611 30 2.677.260,79 0,25 289 272 2,75 2,75 2,75
200612 45 3.942.238,69 0,37 301 285 2,77 2,75 3,25
200701 70 5.362.854,56 0,50 277 262 2,76 2,75 3,00
200702 133 10.699.809,41 1,00 292 278 2,77 2,75 3,50
200703 241 19.769.872,07 1,85 291 278 2,79 2,75 3,30
200704 199 18.276.982,40 1,71 299 287 2,80 2,75 3,25
200705 192 17.322.625,16 1,62 290 279 2,81 2,75 3,50
200706 194 17.415.298,12 1,63 292 282 2,81 2,75 3,50
200707 207 19.106.077,54 1,79 298 289 2,83 2,75 4,25
200708 120 10.279.097,37 0,96 279 271 2,83 2,75 3,40
200709 133 12.499.523,23 1,17 300 293 2,82 2,75 3,50
200710 85 8.447.046,87 0,79 287 281 2,86 2,75 3,25
200711 25 3.176.710,74 0,30 312 307 2,86 2,75 3,00
200712 3 211.526,16 0,02 326 322 2,85 2,85 2,85
,TOTALES 12.298 1.068.597.952,72 100,00 291 279 3,08 2,30 6,50
95,
