44,869.51 128,723.06 2,562,142.48 224,866.54 63,558.35 87,408.10 257,955.85 15,962,530.56 1,304,395.28 322,836.49 286,012.40 607,776.34 0.00 0.00 12,397.94 852,389.37 22,717,862.28
25,881.31 128,299.11 2,553,704.13 224,125.95 63,349.02 87,120.23 251,635.94 15,567,788.76 1,272,138.53 314,852.98 278,939.52 592,746.47 0.00 0.00 12,352.64 746,425.96 22,119,360.55
24,859.38 119,797.60 2,384,487.53 209,274.64 59,151.31 81,347.36 242,707.73 15,091,999.17 1,233,258.88 305,230.30 270,414.44 574,630.69 0.00 0.00 11,533.90 808,980.06 21,417,673.00
24,347.89 115,525.43 2,299,452.91 201,811.58 57,041.88 78,446.39 228,964.29 14,451,138.65 1,180,890.27 292,269.13 258,931.68 550,229.81 0.00 0.00 11,124.38 787,095.79 20,537,270.07
43,268.75 111,434.67 2,218,029.18 194,665.42 55,022.03 75,668.60 223,310.61 14,135,388.25 1,155,088.39 285,883.19 253,274.14 538,207.56 0.00 0.00 10,726.90 735,517.36 20,035,485.04
23,375.70 107,433.29 2,138,384.51 187,675.40 53,046.30 72,951.50 217,657.86 13,825,770.41 1,129,787.64 279,621.28 247,726.49 425,367.37 0.00 0.00 10,337.01 725,316.19 19,444,450.95
22,906.10 103,519.55 2,060,484.36 180,838.49 51,113.86 70,293.92 211,250.78 13,418,643.70 1,096,518.84 271,387.29 240,431.70 0.00 0.00 0.00 9,959.59 695,259.11 18,432,607.30
22,450.79 99,721.07 1,984,878.13 174,202.91 49,238.31 67,714.59 208,954.58 12,941,744.14 1,057,548.48 261,742.16 231,886.74 0.00 0.00 0.00 9,593.76 667,801.15 17,777,476.83
41,908.88 96,057.58 1,911,958.95 167,803.15 47,429.43 65,226.94 208,954.58 12,555,323.64 1,025,971.72 253,926.95 224,962.96 0.00 0.00 0.00 9,239.72 616,615.74 17,225,380.24
21,706.78 93,520.00 1,861,450.18 163,370.25 46,176.47 63,503.82 211,250.78 12,260,011.04 1,001,839.93 247,954.35 219,671.63 0.00 0.00 0.00 8,991.55 582,839.44 16,782,286.23
21,285.83 90,011.35 1,791,613.07 157,240.99 44,444.04 61,121.31 211,250.78 11,886,634.03 971,329.03 240,402.94 212,981.56 0.00 0.00 0.00 8,653.43 554,584.47 16,251,552.84
20,651.79 84,726.75 1,686,426.69 148,009.31 41,834.71 57,532.85 206,658.38 11,388,205.93 930,599.45 230,322.41 204,050.86 0.00 0.00 0.00 8,146.23 576,947.35 15,584,112.69
40,772.99 82,444.43 1,640,998.87 144,022.33 40,707.80 55,983.07 208,954.58 11,123,865.43 908,998.58 224,976.21 199,314.48 0.00 0.00 0.00 7,923.80 505,284.63 15,184,247.21
20,104.57 80,166.92 1,595,666.58 140,043.74 39,583.25 54,436.55 211,250.78 10,870,360.91 888,283.18 219,849.18 194,772.25 0.00 0.00 0.00 7,700.91 478,529.63 14,800,748.46
19,731.32 77,055.98 1,533,745.38 134,609.22 38,047.19 52,324.09 211,250.78 10,542,113.71 861,460.11 213,210.49 188,890.80 0.00 0.00 0.00 7,401.02 453,601.69 14,333,441.79
19,176.29 72,429.43 1,441,657.16 126,527.10 35,762.78 49,182.48 206,658.38 10,102,629.24 825,547.17 204,322.08 181,016.24 0.00 0.00 0.00 6,957.08 472,182.83 13,744,048.25
39,834.65 70,374.39 1,400,753.15 122,937.16 34,748.09 47,787.03 208,954.58 9,861,259.42 805,823.38 199,440.46 176,691.44 0.00 0.00 0.00 6,756.89 406,499.53 13,381,860.15
18,683.84 68,325.58 1,359,973.02 119,358.09 33,736.47 46,395.80 211,250.78 9,623,423.69 786,388.37 194,630.31 172,429.96 0.00 0.00 0.00 6,556.64 386,035.43 13,027,187.99
18,353.48 65,571.49 1,305,154.79 114,546.96 32,376.61 44,525.67 211,250.78 9,320,004.94 761,594.19 188,493.78 166,993.38 0.00 0.00 0.00 6,291.33 364,101.23 12,599,258.63
17,869.62 61,536.76 1,224,846.13 107,498.67 30,384.41 41,785.92 206,658.38 8,913,323.83 728,361.80 180,268.80 159,706.58 0.00 0.00 0.00 5,904.63 379,414.65 12,057,560.17
39,076.85 59,697.36 1,188,234.16 104,285.42 29,476.19 40,536.89 208,954.58 8,628,144.28 705,058.05 174,501.14 154,596.80 0.00 0.00 0.00 5,726.69 319,117.71 11,657,406.12
17,432.21 57,884.12 1,152,142.89 101,117.87 28,580.88 39,305.63 211,250.78 8,324,845.84 680,273.69 168,367.04 149,162.38 0.00 0.00 0.00 5,551.20 304,672.76 11,240,587.30
17,291.84 56,708.22 1,128,737.48 99,063.69 28,000.27 38,507.15 211,250.78 8,027,472.01 655,973.47 162,352.76 143,834.12 0.00 0.00 0.00 5,438.30 259,764.45 10,834,394.54
16,801.67 52,626.00 1,047,483.82 91,932.46 25,984.64 35,735.16 208,954.58 7,739,388.40 632,432.41 156,526.37 138,672.31 0.00 0.00 0.00 5,045.93 284,888.78 10,436,472.53
38,502.11 50,435.17 1,003,876.88 88,105.29 24,902.89 34,247.50 208,954.58 7,501,841.46 613,021.01 151,722.07 134,416.01 0.00 0.00 0.00 4,834.35 244,503.66 10,099,362.99
16,283.84 48,311.59 961,608.38 84,395.60 23,854.35 32,805.50 211,250.78 7,317,302.34 597,941.20 147,989.83 131,109.49 0.00 0.00 0.00 4,627.87 246,667.23 9,824,148.00
16,035.37 46,240.24 920,379.65 80,777.16 22,831.60 31,398.97 211,250.78 7,090,027.49 579,369.19 143,393.28 127,037.24 0.00 0.00 0.00 4,428.29 228,969.53 9,502,138.78
15,795.04 44,233.23 880,431.48 77,271.10 21,840.62 30,036.13 206,658.38 6,794,978.04 555,258.91 137,426.01 121,750.62 0.00 0.00 0.00 4,235.79 217,887.78 9,107,803.12
20,383.47 42,309.74 842,145.75 73,910.96 20,890.87 28,730.00 208,954.58 149,464,584.67 12,213,658.63 3,022,867.96 2,678,066.85 14,025,000.00 0.00 0.00 4,049.37 194,823.22 182,840,376.06
