Elab,,
,,
,#¡REF!
(División por Saldo Actual),
,,
,VENCIMIENTO VENCIMIENTO
TIPO ACTUAL
INICIAL RESIDUAL
SALDO ACTUAL SALDO PONDERADO SALDO ACTUAL Min. TIPO Máx. TIPO
SALDO ACTUAL EUROS NUM PONDERADO PONDERADO
EUROS ACTUAL % POR SALDO MEDIO PONDERADO ACTUAL ACTUAL
POR SALDO POR SALDO
ACTUAL
INICIAL (meses) ACTUAL (meses),
,0,00 - 50.000,00 1408 56.199.047,12 2,53 237 216 4,910 42.009,95 2,659 6,201
50.000,00 - 100.000,00 4885 370.780.031,95 16,69 315 297 4,890 78.584,22 3,000 6,414
100.000,00 - 150.000,00 4784 597.054.247,87 26,87 367 352 4,880 126.456,01 3,000 6,160
150.000,00 - 200.000,00 3296 569.582.962,92 25,63 386 371 4,840 173.975,92 3,000 6,001
200.000,00 - 250.000,00 1455 318.977.563,88 14,35 384 370 4,780 220.160,29 3,250 5,920
250.000,00 - 300.000,00 462 126.047.734,10 5,67 373 358 4,690 273.630,58 3,250 6,020
300.000,00 - 350.000,00 163 52.571.519,73 2,37 353 339 4,750 323.183,23 3,808 5,594
350.000,00 - 400.000,00 107 39.616.204,06 1,78 358 344 4,700 370.948,43 3,808 5,570
400.000,00 - 450.000,00 49 20.890.711,23 0,94 336 323 4,650 426.975,25 3,250 5,503
450.000,00 - 500.000,00 29 13.756.117,49 0,62 333 318 4,730 474.704,06 4,139 5,503
500.000,00 - 550.000,00 30 15.716.293,15 0,71 356 343 4,700 524.292,16 3,650 5,594
550.000,00 - 600.000,00 11 6.264.039,94 0,28 354 339 4,730 569.885,50 4,058 5,344
600.000,00 - 650.000,00 5 3.101.303,40 0,14 344 334 4,780 620.820,01 4,500 5,214
650.000,00 - 700.000,00 11 7.435.800,23 0,33 316 304 4,670 676.367,67 4,250 5,220
700.000,00 - 750.000,00 6 4.299.514,16 0,19 351 337 4,590 716.841,94 3,650 5,256
750.000,00 - 800.000,00 7 5.432.786,57 0,24 283 266 4,800 776.302,72 4,000 5,344
800.000,00 - 850.000,00 1 837.654,34 0,04 360 349 4,860 837.654,34 4,864 4,864
850.000,00 - 900.000,00 2 1.752.878,38 0,08 270 257 4,990 876.445,33 4,921 5,064
900.000,00 - 950.000,00 1 931.032,70 0,04 300 279 4,660 931.032,70 4,664 4,664
950.000,00 - 1.000.000,00 3 2.922.369,69 0,13 320 294 4,590 974.135,99 4,115 4,864
1.000.000,00 - 1.050.000,00 2 2.011.959,23 0,09 300 275 4,470 1.006.015,16 4,249 4,694
1.050.000,00 - 1.100.000,00 2 2.162.248,44 0,10 300 286 5,010 1.081.392,49 4,921 5,106
1.100.000,00 - 1.150.000,00 2 2.248.439,23 0,10 217 201 4,990 1.124.741,39 4,921 5,071
1.500.000,00 - 1.550.000,00 1 1.545.381,92 0,07 240 221 4,720 1.545.381,92 4,715 4,715,
,TOTALES 16.722 2 .222.137.841,73 100 361 345 4,830 179.665,07 2,659 6,414,
72,,
